subject,featuregraph_object_id,llm_object_id,featuregraph_start_index,llm_start_index,delta_start_index,featuregraph_peak_index,llm_peak_index,delta_peak_index,featuregraph_end_index,llm_end_index,delta_end_index,featuregraph_period_seconds,llm_period_seconds,delta_period_seconds,featuregraph_full_excursion,llm_full_excursion,delta_full_excursion,featuregraph_temporal_symmetry,llm_temporal_symmetry,delta_temporal_symmetry
1,37.0,37.0,11987.0,12011.0,-24.0,12140.0,12151.0,-11.0,12320.0,12345.0,-25.0,2.48,2.584,-0.10400000000000009,0.905181,0.905181,0.0,0.9189189189189189,0.8383233532934131,0.08059556562550574
1,38.0,38.0,12320.0,12345.0,-25.0,12466.0,12486.0,-20.0,12654.0,12687.0,-33.0,2.608,2.68,-0.07200000000000006,0.900293,0.905181,-0.0048880000000000035,0.874251497005988,0.8245614035087719,0.04969009349721609
1,39.0,39.0,12654.0,12687.0,-33.0,12828.0,12828.0,0.0,12991.0,13031.0,-40.0,2.896,2.736,0.1599999999999997,0.905181,0.89932,0.005861000000000005,0.9673590504451038,0.8197674418604651,0.1475916085846387
1,40.0,40.0,12991.0,13031.0,-40.0,13164.0,13170.0,-6.0,13341.0,13383.0,-42.0,2.688,2.736,-0.04800000000000004,0.89052,0.8817200000000001,0.008799999999999919,0.9885714285714285,0.7897727272727273,0.19879870129870125
1,41.0,41.0,13341.0,13383.0,-42.0,13507.0,13518.0,-11.0,13694.0,13727.0,-33.0,2.744,2.784,-0.03999999999999959,0.8944300000000001,0.911046,-0.016615999999999964,0.9405099150141643,0.7848837209302326,0.15562619408393163
1,42.0,42.0,13694.0,13727.0,-33.0,13852.0,13869.0,-17.0,14043.0,14077.0,-34.0,2.76,2.808,-0.04800000000000004,0.911046,0.89541,0.015635999999999983,0.9054441260744985,0.8114285714285714,0.09401555464592715
1,43.0,43.0,14043.0,14077.0,-34.0,14242.0,14217.0,25.0,14385.0,14424.0,-39.0,3.12,2.784,0.3360000000000003,0.8817200000000001,0.9149510000000001,-0.03323100000000001,0.8362573099415205,0.8069164265129682,0.029340883428552234
1,44.0,44.0,14385.0,14424.0,-39.0,14554.0,14578.0,-24.0,14745.0,14775.0,-30.0,2.496,2.888,-0.3919999999999999,0.916911,0.913978,0.0029330000000000744,0.9388888888888889,0.8774928774928775,0.06139601139601136
1,45.0,45.0,14745.0,14775.0,-30.0,14896.0,14922.0,-26.0,15096.0,15120.0,-24.0,2.736,2.752,-0.01599999999999957,0.921799,0.936461,-0.014661999999999953,0.8603988603988604,0.8521739130434782,0.00822494735538215
1,46.0,46.0,15096.0,15120.0,-24.0,15246.0,15272.0,-26.0,15445.0,15477.0,-32.0,2.8,2.8,0.0,0.936461,0.938416,-0.00195500000000004,0.8595988538681949,0.8515406162464986,0.00805823762169633
1,47.0,47.0,15445.0,15477.0,-32.0,15606.0,15628.0,-22.0,15818.0,15850.0,-32.0,2.88,2.848,0.03200000000000003,0.938416,0.915934,0.022482000000000002,0.8632707774798928,0.8096514745308311,0.0536193029490617
1,48.0,48.0,15818.0,15850.0,-32.0,15980.0,16012.0,-32.0,16195.0,16233.0,-38.0,2.992,3.072,-0.08000000000000007,0.915934,0.9071359999999999,0.008798000000000084,0.8594164456233422,0.8459530026109661,0.01346344301237612
1,49.0,49.0,16195.0,16233.0,-38.0,16364.0,16388.0,-24.0,16590.0,16624.0,-34.0,3.072,3.008,0.06400000000000006,0.901271,0.88465,0.016620999999999997,0.8556962025316456,0.7928388746803069,0.06285732785133868
1,50.0,50.0,16590.0,16624.0,-34.0,16764.0,16780.0,-16.0,16952.0,16993.0,-41.0,3.2,3.136,0.06400000000000006,0.88465,0.88074,0.00391000000000008,0.9613259668508287,0.8455284552845528,0.11579751156627593
1,51.0,51.0,16952.0,16993.0,-41.0,17120.0,17141.0,-21.0,17326.0,17356.0,-30.0,2.848,2.888,-0.040000000000000036,0.9022479999999999,0.912023,-0.00977500000000009,0.8983957219251337,0.8154269972451791,0.08296872467995464
1,52.0,52.0,17326.0,17356.0,-30.0,17502.0,17512.0,-10.0,17677.0,17712.0,-35.0,3.056,2.968,0.08800000000000008,0.912023,0.89638,0.015643000000000074,0.9971509971509972,0.8764044943820225,0.1207465027689747
1,53.0,53.0,17677.0,17712.0,-35.0,17844.0,17856.0,-12.0,18021.0,18056.0,-35.0,2.736,2.752,-0.01599999999999957,0.909091,0.909091,0.0,0.9709302325581395,0.8372093023255813,0.13372093023255816
1,54.0,54.0,18021.0,18056.0,-35.0,18190.0,18191.0,-1.0,18341.0,18371.0,-30.0,2.768,2.68,0.08799999999999963,0.916911,0.916911,0.0,0.94375,0.8571428571428572,0.08660714285714277
1,55.0,55.0,18341.0,18371.0,-30.0,18496.0,18511.0,-15.0,18675.0,18710.0,-35.0,2.448,2.56,-0.1120000000000001,0.911046,0.912023,-0.0009770000000000056,0.9281437125748503,0.8259587020648967,0.10218501050995354
1,56.0,56.0,18675.0,18710.0,-35.0,18838.0,18853.0,-15.0,19008.0,19037.0,-29.0,2.736,2.736,0.0,0.922776,0.922776,0.0,0.978978978978979,0.8746177370030581,0.1043612419759209
1,57.0,57.0,19008.0,19037.0,-29.0,19162.0,19178.0,-16.0,19350.0,19380.0,-30.0,2.592,2.6,-0.008000000000000007,0.909091,0.916911,-0.00782000000000005,0.9005847953216375,0.8221574344023324,0.07842736091930513
1,58.0,58.0,19350.0,19380.0,-30.0,19504.0,19530.0,-26.0,19706.0,19732.0,-26.0,2.736,2.816,-0.07999999999999963,0.916911,0.915934,0.0009770000000000056,0.8651685393258427,0.8522727272727273,0.012895812053115407
1,59.0,59.0,19706.0,19732.0,-26.0,19866.0,19878.0,-12.0,20052.0,20089.0,-37.0,2.896,2.784,0.1120000000000001,0.903226,0.924731,-0.021504999999999996,0.9248554913294798,0.8179271708683473,0.10692832046113243
1,60.0,60.0,20052.0,20089.0,-37.0,20216.0,20241.0,-25.0,20429.0,20455.0,-26.0,2.8,2.904,-0.10400000000000009,0.924731,0.913001,0.011730000000000018,0.870026525198939,0.8306010928961749,0.039425432302764074
1,61.0,61.0,20429.0,20455.0,-26.0,20578.0,20608.0,-30.0,20797.0,20833.0,-36.0,2.896,2.936,-0.040000000000000036,0.913001,0.89932,0.013680999999999943,0.8097826086956521,0.8095238095238095,0.00025879917184257195
1,62.0,62.0,20797.0,20833.0,-36.0,20966.0,20994.0,-28.0,21167.0,21189.0,-22.0,3.104,3.088,0.016000000000000014,0.8915,0.920821,-0.02932100000000004,0.9135135135135135,0.9044943820224719,0.00901913149104161
1,63.0,63.0,21167.0,21189.0,-22.0,21310.0,21336.0,-26.0,21513.0,21541.0,-28.0,2.752,2.736,0.01599999999999957,0.926686,0.930596,-0.003909999999999969,0.8265895953757225,0.8352272727272727,-0.008637677351550188
1,64.0,64.0,21513.0,21541.0,-28.0,21680.0,21691.0,-11.0,21860.0,21896.0,-36.0,2.96,2.84,0.1200000000000001,0.930596,0.913978,0.01661800000000002,0.962536023054755,0.8450704225352113,0.1174656005195438
1,65.0,65.0,21860.0,21896.0,-36.0,22026.0,22044.0,-18.0,22233.0,22261.0,-28.0,2.768,2.824,-0.05600000000000005,0.913978,0.917889,-0.003910999999999998,0.8900804289544236,0.810958904109589,0.07912152484483459
1,66.0,66.0,22233.0,22261.0,-28.0,22388.0,22418.0,-30.0,22593.0,22627.0,-34.0,2.896,2.992,-0.09600000000000009,0.917889,0.925709,-0.00782000000000005,0.8611111111111112,0.8579234972677596,0.0031876138433515333
1,67.0,67.0,22593.0,22627.0,-34.0,22760.0,22783.0,-23.0,22957.0,22990.0,-33.0,2.976,2.92,0.05600000000000005,0.925709,0.920821,0.0048880000000000035,0.9175824175824175,0.859504132231405,0.05807828535101256
1,68.0,68.0,22957.0,22990.0,-33.0,23115.0,23151.0,-36.0,23324.0,23347.0,-23.0,2.84,2.944,-0.10400000000000009,0.921799,0.921799,0.0,0.8610354223433243,0.9019607843137255,-0.0409253619704012
1,69.0,69.0,23324.0,23347.0,-23.0,23470.0,23495.0,-25.0,23662.0,23695.0,-33.0,2.84,2.752,0.08800000000000008,0.916911,0.929619,-0.012707999999999942,0.863905325443787,0.8505747126436781,0.013330612800108832
1,70.0,70.0,23662.0,23695.0,-33.0,23830.0,23842.0,-12.0,23999.0,24025.0,-26.0,2.88,2.776,0.10400000000000009,0.929619,0.89345,0.03616900000000001,0.9970326409495549,0.8909090909090909,0.10612355004046403
1,71.0,71.0,23999.0,24025.0,-26.0,24154.0,24161.0,-7.0,24321.0,24354.0,-33.0,2.592,2.552,0.040000000000000036,0.901271,0.917889,-0.01661799999999991,0.9627329192546584,0.8267477203647416,0.13598519888991678
1,72.0,72.0,24321.0,24354.0,-33.0,24486.0,24498.0,-12.0,24664.0,24697.0,-33.0,2.656,2.696,-0.040000000000000036,0.917889,0.9022479999999999,0.015641000000000016,0.9620991253644315,0.8396501457725948,0.12244897959183676
1,73.0,73.0,24664.0,24697.0,-33.0,24832.0,24855.0,-23.0,25038.0,25064.0,-26.0,2.768,2.856,-0.08800000000000008,0.9022479999999999,0.908113,-0.005865000000000009,0.8983957219251337,0.8610354223433243,0.03736029958180942
1,74.0,74.0,25038.0,25064.0,-26.0,25190.0,25215.0,-25.0,25387.0,25425.0,-38.0,2.864,2.88,-0.016000000000000014,0.908113,0.904203,0.003909999999999969,0.8710601719197708,0.8365650969529086,0.034495074966862216
1,75.0,75.0,25387.0,25425.0,-38.0,25558.0,25577.0,-19.0,25740.0,25764.0,-24.0,2.944,2.896,0.04800000000000004,0.904203,0.88759,0.01661299999999999,0.9688385269121813,0.8967551622418879,0.07208336467029341
1,76.0,76.0,25740.0,25764.0,-24.0,25900.0,25912.0,-12.0,26082.0,26119.0,-37.0,2.736,2.68,0.05600000000000005,0.904203,0.908113,-0.003909999999999969,0.935672514619883,0.8338028169014085,0.10186969771847454
1,77.0,77.0,26082.0,26119.0,-37.0,26250.0,26276.0,-26.0,26453.0,26481.0,-28.0,2.8,2.912,-0.1120000000000001,0.913001,0.913001,0.0,0.9056603773584906,0.8674033149171271,0.03825706244136351
1,78.0,78.0,26453.0,26481.0,-28.0,26622.0,26639.0,-17.0,26806.0,26835.0,-29.0,2.976,2.904,0.07200000000000006,0.912023,0.910068,0.00195500000000004,0.9575070821529745,0.8926553672316384,0.06485171492133612
1,79.0,79.0,26806.0,26835.0,-29.0,26966.0,26981.0,-15.0,27148.0,27181.0,-33.0,2.752,2.736,0.01599999999999957,0.926686,0.926686,0.0,0.935672514619883,0.8439306358381503,0.09174187878173268
1,80.0,80.0,27148.0,27181.0,-33.0,27312.0,27339.0,-27.0,27524.0,27554.0,-30.0,2.768,2.864,-0.09600000000000009,0.909091,0.909091,0.0,0.8723404255319149,0.8471849865951743,0.02515543893674066
1,81.0,81.0,27524.0,27554.0,-30.0,27694.0,27713.0,-19.0,27894.0,27934.0,-40.0,3.056,2.992,0.06400000000000006,0.9071359999999999,0.9022479999999999,0.0048880000000000035,0.9189189189189189,0.8368421052631578,0.08207681365576103
1,82.0,82.0,27894.0,27934.0,-40.0,28056.0,28085.0,-29.0,28268.0,28301.0,-33.0,2.896,2.976,-0.08000000000000007,0.908113,0.909091,-0.0009780000000000344,0.8663101604278075,0.8228882833787465,0.043421877049060975
1,83.0,83.0,28268.0,28301.0,-33.0,28440.0,28452.0,-12.0,28625.0,28662.0,-37.0,3.072,2.936,0.13600000000000012,0.909091,0.88759,0.021500999999999992,0.9635854341736695,0.8365650969529086,0.1270203372207609
1,84.0,84.0,28625.0,28662.0,-37.0,28792.0,28817.0,-25.0,29000.0,29022.0,-22.0,2.816,2.92,-0.10400000000000009,0.901271,0.913978,-0.012706999999999913,0.8906666666666667,0.8611111111111112,0.029555555555555557
1,85.0,85.0,29000.0,29022.0,-22.0,29154.0,29178.0,-24.0,29346.0,29379.0,-33.0,2.896,2.888,0.008000000000000007,0.913978,0.914956,-0.0009780000000000344,0.8901734104046243,0.8739495798319328,0.0162238305726915
1,86.0,86.0,29346.0,29379.0,-33.0,29514.0,29529.0,-15.0,29698.0,29736.0,-38.0,2.88,2.808,0.07200000000000006,0.914956,0.89541,0.019545999999999952,0.9545454545454546,0.8403361344537815,0.11420932009167306
1,87.0,87.0,29698.0,29736.0,-38.0,29864.0,29886.0,-22.0,30066.0,30091.0,-25.0,2.8,2.856,-0.05600000000000005,0.913001,0.924731,-0.011730000000000018,0.9021739130434783,0.8450704225352113,0.05710349050826702
1,88.0,88.0,30066.0,30091.0,-25.0,30214.0,30242.0,-28.0,30416.0,30450.0,-34.0,2.8,2.848,-0.04800000000000004,0.924731,0.918866,0.005865000000000009,0.8457142857142858,0.841225626740947,0.004488658973338722
1,89.0,89.0,30416.0,30450.0,-34.0,30584.0,30599.0,-15.0,30768.0,30803.0,-35.0,2.96,2.856,0.10400000000000009,0.918866,0.901271,0.017594999999999916,0.9545454545454546,0.8441926345609065,0.11035281998454805
1,90.0,90.0,30768.0,30803.0,-35.0,30934.0,30957.0,-23.0,31144.0,31167.0,-23.0,2.8,2.864,-0.06400000000000006,0.901271,0.910068,-0.008796999999999944,0.8829787234042553,0.8461538461538461,0.03682487725040917
1,91.0,91.0,31144.0,31167.0,-23.0,31320.0,31328.0,-8.0,31498.0,31532.0,-34.0,3.088,2.968,0.1200000000000001,0.910068,0.905181,0.004886999999999975,0.9943502824858758,0.8821917808219178,0.11215850166395791
1,92.0,92.0,31498.0,31532.0,-34.0,31672.0,31691.0,-19.0,31886.0,31914.0,-28.0,2.816,2.904,-0.08800000000000008,0.905181,0.911046,-0.005865000000000009,0.8969072164948454,0.8324607329842932,0.06444648351055215
1,93.0,93.0,31886.0,31914.0,-28.0,32060.0,32071.0,-11.0,32248.0,32285.0,-37.0,3.104,3.04,0.06400000000000006,0.911046,0.88074,0.030306000000000055,0.9613259668508287,0.8463611859838275,0.11496478086700124
1,94.0,94.0,32248.0,32285.0,-37.0,32416.0,32436.0,-20.0,32624.0,32649.0,-25.0,2.848,2.92,-0.07200000000000006,0.9071359999999999,0.913978,-0.006842000000000015,0.8936170212765957,0.8296703296703296,0.06394669160626609
1,95.0,95.0,32624.0,32649.0,-25.0,32800.0,32804.0,-4.0,32982.0,33019.0,-37.0,3.072,2.944,0.1280000000000001,0.913978,0.908113,0.005865000000000009,0.9832402234636871,0.8378378378378378,0.14540238562584928
1,96.0,96.0,32982.0,33019.0,-37.0,33150.0,33174.0,-24.0,33364.0,33394.0,-30.0,2.8,2.96,-0.16000000000000014,0.909091,0.912023,-0.0029320000000000457,0.8795811518324608,0.8266666666666667,0.05291448516579411
1,97.0,97.0,33364.0,33394.0,-30.0,33532.0,33548.0,-16.0,33720.0,33755.0,-35.0,3.056,2.992,0.06400000000000006,0.912023,0.903226,0.008797000000000055,0.9438202247191011,0.853185595567867,0.0906346291512341
1,98.0,98.0,33720.0,33755.0,-35.0,33888.0,33908.0,-20.0,34091.0,34116.0,-25.0,2.848,2.88,-0.03200000000000003,0.903226,0.904203,-0.0009770000000000056,0.9056603773584906,0.8476454293628809,0.05801494799560969
1,99.0,99.0,34091.0,34116.0,-25.0,34242.0,34273.0,-31.0,34449.0,34487.0,-38.0,2.832,2.92,-0.08800000000000008,0.905181,0.906158,-0.0009770000000000056,0.8435754189944134,0.8463611859838275,-0.002785766989414129
1,100.0,100.0,34449.0,34487.0,-38.0,34622.0,34645.0,-23.0,34830.0,34857.0,-27.0,3.04,2.976,0.06400000000000006,0.906158,0.903226,0.0029320000000000457,0.9081364829396326,0.854054054054054,0.05408242888557857
1,101.0,101.0,34830.0,34857.0,-27.0,34986.0,35013.0,-27.0,35185.0,35217.0,-32.0,2.912,2.944,-0.03200000000000003,0.903226,0.915934,-0.012708000000000053,0.8788732394366197,0.8666666666666667,0.012206572769952961
1,102.0,102.0,35185.0,35217.0,-32.0,35354.0,35371.0,-17.0,35536.0,35570.0,-34.0,2.944,2.864,0.08000000000000007,0.915934,0.88368,0.032254000000000005,0.962962962962963,0.8725212464589235,0.09044171650403954
1,103.0,103.0,35536.0,35570.0,-34.0,35696.0,35713.0,-17.0,35901.0,35929.0,-28.0,2.736,2.736,0.0,0.911046,0.912023,-0.0009770000000000056,0.8767123287671232,0.7966573816155988,0.08005494715152439
1,104.0,104.0,35901.0,35929.0,-28.0,36056.0,36086.0,-30.0,36264.0,36298.0,-34.0,2.88,2.984,-0.10400000000000009,0.912023,0.912023,0.0,0.8539944903581267,0.8509485094850948,0.0030459808730318727
1,105.0,105.0,36264.0,36298.0,-34.0,36428.0,36446.0,-18.0,36604.0,36629.0,-25.0,2.976,2.88,0.09600000000000009,0.912023,0.908113,0.00391000000000008,0.9647058823529412,0.8942598187311178,0.07044606362182337
1,106.0,106.0,36604.0,36629.0,-25.0,36758.0,36776.0,-18.0,36954.0,36985.0,-31.0,2.64,2.64,0.0,0.917889,0.919844,-0.00195500000000004,0.88,0.8258426966292135,0.0541573033707865
1,107.0,107.0,36954.0,36985.0,-31.0,37114.0,37144.0,-30.0,37314.0,37340.0,-26.0,2.848,2.944,-0.09600000000000009,0.919844,0.926686,-0.006842000000000015,0.8888888888888888,0.895774647887324,-0.006885758998435132
1,108.0,108.0,37314.0,37340.0,-26.0,37478.0,37491.0,-13.0,37659.0,37694.0,-35.0,2.912,2.776,0.13600000000000012,0.926686,0.926686,0.0,0.9507246376811594,0.8531073446327684,0.09761729304839106
1,109.0,109.0,37659.0,37694.0,-35.0,37824.0,37841.0,-17.0,38022.0,38052.0,-30.0,2.768,2.8,-0.03200000000000003,0.921799,0.910068,0.011731000000000047,0.9090909090909091,0.8212290502793296,0.08786185881157949
1,110.0,110.0,38022.0,38052.0,-30.0,38180.0,38209.0,-29.0,38382.0,38411.0,-29.0,2.848,2.944,-0.09600000000000009,0.905181,0.904203,0.0009780000000000344,0.8777777777777778,0.8746518105849582,0.0031259671928195454
1,111.0,111.0,38382.0,38411.0,-29.0,38550.0,38562.0,-12.0,38750.0,38785.0,-35.0,2.96,2.824,0.13600000000000012,0.901271,0.901271,0.0,0.9130434782608696,0.8074866310160428,0.10555684724482683
1,112.0,112.0,38750.0,38785.0,-35.0,38916.0,38948.0,-32.0,39130.0,39165.0,-35.0,2.928,3.088,-0.16000000000000014,0.900293,0.900293,0.0,0.8736842105263158,0.8578947368421053,0.015789473684210575
1,113.0,113.0,39130.0,39165.0,-35.0,39308.0,39331.0,-23.0,39509.0,39532.0,-23.0,3.136,3.064,0.07200000000000006,0.900293,0.925709,-0.025415999999999994,0.9393139841688655,0.9046321525885559,0.034681831580309574
1,114.0,114.0,39509.0,39532.0,-23.0,39658.0,39681.0,-23.0,39859.0,39888.0,-29.0,2.8,2.8,0.0,0.925709,0.925709,0.0,0.8514285714285714,0.8370786516853932,0.01434991974317823
1,115.0,115.0,39859.0,39888.0,-29.0,40028.0,40041.0,-13.0,40226.0,40262.0,-36.0,2.96,2.88,0.08000000000000007,0.914956,0.89834,0.016615999999999964,0.9209809264305178,0.8181818181818181,0.10279910824869964
1,116.0,116.0,40226.0,40262.0,-36.0,40392.0,40419.0,-27.0,40600.0,40634.0,-34.0,2.912,3.024,-0.1120000000000001,0.917889,0.921799,-0.00391000000000008,0.8877005347593583,0.8440860215053764,0.04361451325398191
