subject,method,annotator,kind,peak_index
5,featuregraph,ann1,detector_only,5589
5,featuregraph,ann1,detector_only,5741
5,featuregraph,ann1,detector_only,6009
5,featuregraph,ann1,detector_only,6969
5,featuregraph,ann1,detector_only,7121
5,featuregraph,ann1,detector_only,7279
5,featuregraph,ann1,detector_only,7332
5,featuregraph,ann1,detector_only,7335
5,featuregraph,ann1,detector_only,7338
5,featuregraph,ann1,detector_only,7340
5,featuregraph,ann1,detector_only,7343
5,featuregraph,ann1,detector_only,7346
5,featuregraph,ann1,detector_only,7349
5,featuregraph,ann1,detector_only,7352
5,featuregraph,ann1,detector_only,7355
5,featuregraph,ann1,detector_only,7358
5,featuregraph,ann1,detector_only,7361
5,featuregraph,ann1,detector_only,7364
5,featuregraph,ann1,detector_only,7367
5,featuregraph,ann1,detector_only,7370
5,featuregraph,ann1,detector_only,7372
5,featuregraph,ann1,detector_only,7375
5,featuregraph,ann1,detector_only,7378
5,featuregraph,ann1,detector_only,7381
5,featuregraph,ann1,detector_only,7545
5,featuregraph,ann1,detector_only,8349
5,featuregraph,ann1,detector_only,8763
5,featuregraph,ann1,detector_only,9574
5,featuregraph,ann1,detector_only,9729
5,featuregraph,ann1,detector_only,10049
5,featuregraph,ann1,detector_only,10949
5,featuregraph,ann1,detector_only,11185
5,featuregraph,ann1,detector_only,11797
5,featuregraph,ann1,detector_only,12185
5,featuregraph,ann1,detector_only,13023
5,featuregraph,ann1,detector_only,13181
5,featuregraph,ann1,detector_only,13447
5,featuregraph,ann1,detector_only,14487
5,featuregraph,ann1,detector_only,14807
5,featuregraph,ann1,detector_only,15391
5,featuregraph,ann1,detector_only,15624
5,featuregraph,ann1,detector_only,15937
5,featuregraph,ann1,detector_only,16775
5,featuregraph,ann1,detector_only,17017
5,featuregraph,ann1,detector_only,17169
5,featuregraph,ann1,detector_only,17379
5,featuregraph,ann1,detector_only,18091
5,featuregraph,ann1,detector_only,18293
5,featuregraph,ann1,detector_only,18541
5,featuregraph,ann1,detector_only,19471
5,featuregraph,ann1,detector_only,19622
5,featuregraph,ann1,detector_only,19777
5,featuregraph,ann1,detector_only,19929
5,featuregraph,ann1,detector_only,20161
5,featuregraph,ann1,detector_only,20347
5,featuregraph,ann1,detector_only,21233
5,featuregraph,ann1,detector_only,21542
5,featuregraph,ann1,detector_only,21683
5,featuregraph,ann1,detector_only,22457
5,featuregraph,ann1,detector_only,22610
5,featuregraph,ann1,detector_only,22751
5,featuregraph,ann1,detector_only,23651
5,featuregraph,ann1,detector_only,24705
5,featuregraph,ann1,detector_only,25337
5,featuregraph,ann1,detector_only,25661
5,featuregraph,ann1,detector_only,25927
5,featuregraph,ann1,detector_only,26801
5,featuregraph,ann1,detector_only,26962
5,featuregraph,ann1,detector_only,27325
5,featuregraph,ann1,detector_only,28113
5,featuregraph,ann1,detector_only,28425
5,featuregraph,ann1,detector_only,28650
5,featuregraph,ann1,detector_only,28833
5,featuregraph,ann1,detector_only,29691
5,featuregraph,ann1,detector_only,29983
5,featuregraph,ann1,detector_only,30607
5,featuregraph,ann1,detector_only,30761
5,featuregraph,ann1,detector_only,31073
5,featuregraph,ann1,detector_only,31311
5,featuregraph,ann1,detector_only,32145
5,featuregraph,ann1,detector_only,32371
5,featuregraph,ann1,detector_only,32951
5,featuregraph,ann1,detector_only,33191
5,featuregraph,ann1,detector_only,33331
5,featuregraph,ann1,detector_only,33925
5,featuregraph,ann1,detector_only,34167
5,featuregraph,ann1,detector_only,34441
5,featuregraph,ann1,detector_only,35313
5,featuregraph,ann1,detector_only,35627
5,featuregraph,ann1,detector_only,36389
5,featuregraph,ann1,detector_only,36777
5,featuregraph,ann1,detector_only,37055
5,featuregraph,ann1,detector_only,38077
5,featuregraph,ann1,detector_only,38385
5,featuregraph,ann1,detector_only,38667
5,featuregraph,ann1,detector_only,39687
5,featuregraph,ann1,detector_only,40145
5,featuregraph,ann1,detector_only,40347
5,featuregraph,ann1,detector_only,41205
5,featuregraph,ann1,detector_only,41489
5,featuregraph,ann1,detector_only,42196
5,featuregraph,ann1,detector_only,42329
5,featuregraph,ann1,detector_only,42513
5,featuregraph,ann1,detector_only,42787
5,featuregraph,ann1,detector_only,43657
5,featuregraph,ann1,detector_only,43811
5,featuregraph,ann1,detector_only,44069
5,featuregraph,ann1,detector_only,44726
5,featuregraph,ann1,detector_only,44877
5,featuregraph,ann1,detector_only,45165
5,featuregraph,ann1,detector_only,45845
5,featuregraph,ann1,detector_only,45995
5,featuregraph,ann1,detector_only,46097
5,featuregraph,ann1,detector_only,46309
5,featuregraph,ann1,detector_only,46493
5,featuregraph,ann1,detector_only,46692
5,featuregraph,ann1,detector_only,46847
5,featuregraph,ann1,detector_only,47496
5,featuregraph,ann1,detector_only,47806
5,featuregraph,ann1,detector_only,48055
5,featuregraph,ann1,detector_only,48877
5,featuregraph,ann1,detector_only,49266
5,featuregraph,ann1,detector_only,49407
5,featuregraph,ann1,detector_only,50108
5,featuregraph,ann1,detector_only,50239
5,featuregraph,ann1,detector_only,50307
5,featuregraph,ann1,detector_only,50315
5,featuregraph,ann1,detector_only,50324
5,featuregraph,ann1,detector_only,50332
5,featuregraph,ann1,detector_only,50511
5,featuregraph,ann1,detector_only,51019
5,featuregraph,ann1,detector_only,51329
5,featuregraph,ann1,detector_only,51603
5,featuregraph,ann1,detector_only,52218
5,featuregraph,ann1,detector_only,52439
5,featuregraph,ann1,detector_only,52769
5,featuregraph,ann1,detector_only,52941
5,featuregraph,ann1,detector_only,53838
5,featuregraph,ann1,detector_only,54147
5,featuregraph,ann1,detector_only,54405
5,featuregraph,ann1,detector_only,55043
5,featuregraph,ann1,detector_only,55209
5,featuregraph,ann1,detector_only,55357
5,featuregraph,ann1,detector_only,55573
5,featuregraph,ann1,detector_only,56417
5,featuregraph,ann1,detector_only,56537
5,featuregraph,ann1,detector_only,56755
5,featuregraph,ann1,detector_only,57539
5,featuregraph,ann1,detector_only,57821
5,featuregraph,ann1,detector_only,58617
5,featuregraph,ann1,detector_only,58865
5,featuregraph,ann1,detector_only,59510
5,featuregraph,ann1,detector_only,59829
5,featuregraph,ann1,reference_only,67
5,featuregraph,ann1,reference_only,1285
5,featuregraph,ann1,reference_only,2572
5,featuregraph,ann1,reference_only,3839
5,featuregraph,ann1,reference_only,5035
5,featuregraph,ann1,reference_only,6109
5,featuregraph,ann1,reference_only,7615
5,featuregraph,ann1,reference_only,8902
5,featuregraph,ann1,reference_only,10167
5,featuregraph,ann1,reference_only,11335
5,featuregraph,ann1,reference_only,12291
5,featuregraph,ann1,reference_only,13574
5,featuregraph,ann1,reference_only,14904
5,featuregraph,ann1,reference_only,16059
5,featuregraph,ann1,reference_only,17520
5,featuregraph,ann1,reference_only,18693
5,featuregraph,ann1,reference_only,20483
5,featuregraph,ann1,reference_only,21791
5,featuregraph,ann1,reference_only,22841
5,featuregraph,ann1,reference_only,23772
5,featuregraph,ann1,reference_only,24815
5,featuregraph,ann1,reference_only,26033
5,featuregraph,ann1,reference_only,27435
5,featuregraph,ann1,reference_only,28926
5,featuregraph,ann1,reference_only,30093
5,featuregraph,ann1,reference_only,31424
5,featuregraph,ann1,reference_only,32480
5,featuregraph,ann1,reference_only,33433
5,featuregraph,ann1,reference_only,34561
5,featuregraph,ann1,reference_only,35717
5,featuregraph,ann1,reference_only,37161
5,featuregraph,ann1,reference_only,38837
5,featuregraph,ann1,reference_only,40450
5,featuregraph,ann1,reference_only,41613
5,featuregraph,ann1,reference_only,42922
5,featuregraph,ann1,reference_only,44174
5,featuregraph,ann1,reference_only,45293
5,featuregraph,ann1,reference_only,46980
5,featuregraph,ann1,reference_only,48185
5,featuregraph,ann1,reference_only,49543
5,featuregraph,ann1,reference_only,50578
5,featuregraph,ann1,reference_only,51722
5,featuregraph,ann1,reference_only,53076
5,featuregraph,ann1,reference_only,54524
5,featuregraph,ann1,reference_only,55720
5,featuregraph,ann1,reference_only,56857
5,featuregraph,ann1,reference_only,57943
5,featuregraph,ann1,reference_only,58991
5,featuregraph,ann2,detector_only,695
5,featuregraph,ann2,detector_only,849
5,featuregraph,ann2,detector_only,1157
5,featuregraph,ann2,detector_only,1916
5,featuregraph,ann2,detector_only,2074
5,featuregraph,ann2,detector_only,2461
5,featuregraph,ann2,detector_only,3369
5,featuregraph,ann2,detector_only,3705
5,featuregraph,ann2,detector_only,4296
5,featuregraph,ann2,detector_only,4597
5,featuregraph,ann2,detector_only,4757
5,featuregraph,ann2,detector_only,4931
5,featuregraph,ann2,detector_only,5589
5,featuregraph,ann2,detector_only,5741
5,featuregraph,ann2,detector_only,6009
5,featuregraph,ann2,detector_only,6969
5,featuregraph,ann2,detector_only,7121
5,featuregraph,ann2,detector_only,7279
5,featuregraph,ann2,detector_only,7332
5,featuregraph,ann2,detector_only,7335
5,featuregraph,ann2,detector_only,7338
5,featuregraph,ann2,detector_only,7340
5,featuregraph,ann2,detector_only,7343
5,featuregraph,ann2,detector_only,7346
5,featuregraph,ann2,detector_only,7349
5,featuregraph,ann2,detector_only,7352
5,featuregraph,ann2,detector_only,7355
5,featuregraph,ann2,detector_only,7358
5,featuregraph,ann2,detector_only,7361
5,featuregraph,ann2,detector_only,7364
5,featuregraph,ann2,detector_only,7367
5,featuregraph,ann2,detector_only,7370
5,featuregraph,ann2,detector_only,7372
5,featuregraph,ann2,detector_only,7375
5,featuregraph,ann2,detector_only,7378
5,featuregraph,ann2,detector_only,7381
5,featuregraph,ann2,detector_only,7545
5,featuregraph,ann2,detector_only,8349
5,featuregraph,ann2,detector_only,8763
5,featuregraph,ann2,detector_only,9574
5,featuregraph,ann2,detector_only,9729
5,featuregraph,ann2,detector_only,10049
5,featuregraph,ann2,detector_only,10949
5,featuregraph,ann2,detector_only,11185
5,featuregraph,ann2,detector_only,11797
5,featuregraph,ann2,detector_only,12185
5,featuregraph,ann2,detector_only,13023
5,featuregraph,ann2,detector_only,13181
5,featuregraph,ann2,detector_only,13447
5,featuregraph,ann2,detector_only,14487
5,featuregraph,ann2,detector_only,14807
5,featuregraph,ann2,detector_only,15391
5,featuregraph,ann2,detector_only,15624
5,featuregraph,ann2,detector_only,15937
5,featuregraph,ann2,detector_only,16775
5,featuregraph,ann2,detector_only,17017
5,featuregraph,ann2,detector_only,17169
5,featuregraph,ann2,detector_only,17379
5,featuregraph,ann2,detector_only,18091
5,featuregraph,ann2,detector_only,18293
5,featuregraph,ann2,detector_only,18541
5,featuregraph,ann2,detector_only,19471
5,featuregraph,ann2,detector_only,19622
5,featuregraph,ann2,detector_only,19777
5,featuregraph,ann2,detector_only,19929
5,featuregraph,ann2,detector_only,20161
5,featuregraph,ann2,detector_only,20347
5,featuregraph,ann2,detector_only,21233
5,featuregraph,ann2,detector_only,21542
5,featuregraph,ann2,detector_only,21683
5,featuregraph,ann2,detector_only,22457
5,featuregraph,ann2,detector_only,22610
5,featuregraph,ann2,detector_only,22751
5,featuregraph,ann2,detector_only,23651
5,featuregraph,ann2,detector_only,24705
5,featuregraph,ann2,detector_only,25337
5,featuregraph,ann2,detector_only,25661
5,featuregraph,ann2,detector_only,25927
5,featuregraph,ann2,detector_only,26801
5,featuregraph,ann2,detector_only,26962
5,featuregraph,ann2,detector_only,27325
5,featuregraph,ann2,detector_only,28113
5,featuregraph,ann2,detector_only,28425
5,featuregraph,ann2,detector_only,28650
5,featuregraph,ann2,detector_only,28833
5,featuregraph,ann2,detector_only,29691
5,featuregraph,ann2,detector_only,29983
5,featuregraph,ann2,detector_only,30607
5,featuregraph,ann2,detector_only,30761
5,featuregraph,ann2,detector_only,31073
5,featuregraph,ann2,detector_only,31311
5,featuregraph,ann2,detector_only,32145
5,featuregraph,ann2,detector_only,32371
5,featuregraph,ann2,detector_only,32951
5,featuregraph,ann2,detector_only,33191
5,featuregraph,ann2,detector_only,33331
5,featuregraph,ann2,detector_only,33925
5,featuregraph,ann2,detector_only,34167
5,featuregraph,ann2,detector_only,34441
5,featuregraph,ann2,detector_only,35313
5,featuregraph,ann2,detector_only,35627
5,featuregraph,ann2,detector_only,36389
5,featuregraph,ann2,detector_only,36777
5,featuregraph,ann2,detector_only,37055
5,featuregraph,ann2,detector_only,38077
5,featuregraph,ann2,detector_only,38385
5,featuregraph,ann2,detector_only,38667
5,featuregraph,ann2,detector_only,39687
5,featuregraph,ann2,detector_only,40145
5,featuregraph,ann2,detector_only,40347
5,featuregraph,ann2,detector_only,41205
5,featuregraph,ann2,detector_only,41489
5,featuregraph,ann2,detector_only,42196
5,featuregraph,ann2,detector_only,42329
5,featuregraph,ann2,detector_only,42513
5,featuregraph,ann2,detector_only,42787
5,featuregraph,ann2,detector_only,43657
5,featuregraph,ann2,detector_only,43811
5,featuregraph,ann2,detector_only,44069
5,featuregraph,ann2,detector_only,44726
5,featuregraph,ann2,detector_only,44877
5,featuregraph,ann2,detector_only,45165
5,featuregraph,ann2,detector_only,45845
5,featuregraph,ann2,detector_only,45995
5,featuregraph,ann2,detector_only,46097
5,featuregraph,ann2,detector_only,46309
5,featuregraph,ann2,detector_only,46493
5,featuregraph,ann2,detector_only,46692
5,featuregraph,ann2,detector_only,46847
5,featuregraph,ann2,detector_only,47496
5,featuregraph,ann2,detector_only,47806
5,featuregraph,ann2,detector_only,48055
5,featuregraph,ann2,detector_only,48877
5,featuregraph,ann2,detector_only,49266
5,featuregraph,ann2,detector_only,49407
5,featuregraph,ann2,detector_only,50108
5,featuregraph,ann2,detector_only,50239
5,featuregraph,ann2,detector_only,50307
5,featuregraph,ann2,detector_only,50315
5,featuregraph,ann2,detector_only,50324
5,featuregraph,ann2,detector_only,50332
5,featuregraph,ann2,detector_only,50511
5,featuregraph,ann2,detector_only,51019
5,featuregraph,ann2,detector_only,51329
5,featuregraph,ann2,detector_only,51603
5,featuregraph,ann2,detector_only,52218
5,featuregraph,ann2,detector_only,52439
5,featuregraph,ann2,detector_only,52769
5,featuregraph,ann2,detector_only,52941
5,featuregraph,ann2,detector_only,53838
5,featuregraph,ann2,detector_only,54147
5,featuregraph,ann2,detector_only,54405
5,featuregraph,ann2,detector_only,55043
5,featuregraph,ann2,detector_only,55209
5,featuregraph,ann2,detector_only,55357
5,featuregraph,ann2,detector_only,55573
5,featuregraph,ann2,detector_only,56417
5,featuregraph,ann2,detector_only,56537
5,featuregraph,ann2,detector_only,56755
5,featuregraph,ann2,detector_only,57539
5,featuregraph,ann2,detector_only,57821
5,featuregraph,ann2,detector_only,58617
5,featuregraph,ann2,detector_only,58865
5,featuregraph,ann2,detector_only,59510
5,featuregraph,ann2,detector_only,59829
5,featuregraph,ann2,reference_only,55
5,featuregraph,ann2,reference_only,1264
5,featuregraph,ann2,reference_only,2578
5,featuregraph,ann2,reference_only,3842
5,featuregraph,ann2,reference_only,5051
5,featuregraph,ann2,reference_only,6117
5,featuregraph,ann2,reference_only,7645
5,featuregraph,ann2,reference_only,8880
5,featuregraph,ann2,reference_only,10173
5,featuregraph,ann2,reference_only,11284
5,featuregraph,ann2,reference_only,12276
5,featuregraph,ann2,reference_only,13564
5,featuregraph,ann2,reference_only,14925
5,featuregraph,ann2,reference_only,16053
5,featuregraph,ann2,reference_only,17483
5,featuregraph,ann2,reference_only,18644
5,featuregraph,ann2,reference_only,20468
5,featuregraph,ann2,reference_only,21771
5,featuregraph,ann2,reference_only,22851
5,featuregraph,ann2,reference_only,23759
5,featuregraph,ann2,reference_only,24809
5,featuregraph,ann2,reference_only,26044
5,featuregraph,ann2,reference_only,27429
5,featuregraph,ann2,reference_only,28923
5,featuregraph,ann2,reference_only,30055
5,featuregraph,ann2,reference_only,31417
5,featuregraph,ann2,reference_only,32467
5,featuregraph,ann2,reference_only,33427
5,featuregraph,ann2,reference_only,34555
5,featuregraph,ann2,reference_only,35726
5,featuregraph,ann2,reference_only,37167
5,featuregraph,ann2,reference_only,38796
5,featuregraph,ann2,reference_only,40453
5,featuregraph,ann2,reference_only,41585
5,featuregraph,ann2,reference_only,42904
5,featuregraph,ann2,reference_only,44171
5,featuregraph,ann2,reference_only,45277
5,featuregraph,ann2,reference_only,46960
5,featuregraph,ann2,reference_only,48158
5,featuregraph,ann2,reference_only,49539
5,featuregraph,ann2,reference_only,50594
5,featuregraph,ann2,reference_only,51703
5,featuregraph,ann2,reference_only,53057
5,featuregraph,ann2,reference_only,54518
5,featuregraph,ann2,reference_only,55706
5,featuregraph,ann2,reference_only,56865
5,featuregraph,ann2,reference_only,57915
5,featuregraph,ann2,reference_only,58970
5,llm_selected_baseline,ann1,detector_only,827
5,llm_selected_baseline,ann1,detector_only,2092
5,llm_selected_baseline,ann1,detector_only,3315
5,llm_selected_baseline,ann1,detector_only,4757
5,llm_selected_baseline,ann1,detector_only,8361
5,llm_selected_baseline,ann1,detector_only,9715
5,llm_selected_baseline,ann1,detector_only,10914
5,llm_selected_baseline,ann1,detector_only,14455
5,llm_selected_baseline,ann1,detector_only,14972
5,llm_selected_baseline,ann1,detector_only,17198
5,llm_selected_baseline,ann1,detector_only,18350
5,llm_selected_baseline,ann1,detector_only,21231
5,llm_selected_baseline,ann1,detector_only,22439
5,llm_selected_baseline,ann1,detector_only,22906
5,llm_selected_baseline,ann1,detector_only,25623
5,llm_selected_baseline,ann1,detector_only,27002
5,llm_selected_baseline,ann1,detector_only,28649
5,llm_selected_baseline,ann1,detector_only,29660
5,llm_selected_baseline,ann1,detector_only,31103
5,llm_selected_baseline,ann1,detector_only,34152
5,llm_selected_baseline,ann1,detector_only,35297
5,llm_selected_baseline,ann1,detector_only,38502
5,llm_selected_baseline,ann1,detector_only,40170
5,llm_selected_baseline,ann1,detector_only,41178
5,llm_selected_baseline,ann1,detector_only,42528
5,llm_selected_baseline,ann1,detector_only,43784
5,llm_selected_baseline,ann1,detector_only,44859
5,llm_selected_baseline,ann1,detector_only,46675
5,llm_selected_baseline,ann1,detector_only,47875
5,llm_selected_baseline,ann1,detector_only,49253
5,llm_selected_baseline,ann1,detector_only,51297
5,llm_selected_baseline,ann1,detector_only,52428
5,llm_selected_baseline,ann1,detector_only,53811
5,llm_selected_baseline,ann1,detector_only,55217
5,llm_selected_baseline,ann1,reference_only,67
5,llm_selected_baseline,ann1,reference_only,14904
5,llm_selected_baseline,ann1,reference_only,22841
5,llm_selected_baseline,ann2,detector_only,827
5,llm_selected_baseline,ann2,detector_only,2092
5,llm_selected_baseline,ann2,detector_only,3315
5,llm_selected_baseline,ann2,detector_only,4757
5,llm_selected_baseline,ann2,detector_only,8361
5,llm_selected_baseline,ann2,detector_only,9715
5,llm_selected_baseline,ann2,detector_only,10914
5,llm_selected_baseline,ann2,detector_only,14455
5,llm_selected_baseline,ann2,detector_only,17198
5,llm_selected_baseline,ann2,detector_only,18350
5,llm_selected_baseline,ann2,detector_only,21231
5,llm_selected_baseline,ann2,detector_only,22439
5,llm_selected_baseline,ann2,detector_only,25623
5,llm_selected_baseline,ann2,detector_only,27002
5,llm_selected_baseline,ann2,detector_only,28649
5,llm_selected_baseline,ann2,detector_only,29660
5,llm_selected_baseline,ann2,detector_only,31103
5,llm_selected_baseline,ann2,detector_only,34152
5,llm_selected_baseline,ann2,detector_only,35297
5,llm_selected_baseline,ann2,detector_only,38502
5,llm_selected_baseline,ann2,detector_only,38873
5,llm_selected_baseline,ann2,detector_only,40170
5,llm_selected_baseline,ann2,detector_only,41178
5,llm_selected_baseline,ann2,detector_only,42528
5,llm_selected_baseline,ann2,detector_only,43784
5,llm_selected_baseline,ann2,detector_only,44859
5,llm_selected_baseline,ann2,detector_only,45342
5,llm_selected_baseline,ann2,detector_only,46675
5,llm_selected_baseline,ann2,detector_only,47875
5,llm_selected_baseline,ann2,detector_only,49253
5,llm_selected_baseline,ann2,detector_only,51297
5,llm_selected_baseline,ann2,detector_only,52428
5,llm_selected_baseline,ann2,detector_only,53811
5,llm_selected_baseline,ann2,detector_only,55217
5,llm_selected_baseline,ann2,reference_only,55
5,llm_selected_baseline,ann2,reference_only,38796
5,llm_selected_baseline,ann2,reference_only,45277
6,featuregraph,ann1,detector_only,12225
6,featuregraph,ann1,detector_only,44933
6,featuregraph,ann1,reference_only,45000
6,featuregraph,ann1,reference_only,49087
6,featuregraph,ann1,reference_only,59996
6,featuregraph,ann2,detector_only,12225
6,featuregraph,ann2,reference_only,59989
6,llm_selected_baseline,ann1,detector_only,11227
6,llm_selected_baseline,ann1,detector_only,12255
6,llm_selected_baseline,ann1,reference_only,11163
6,llm_selected_baseline,ann1,reference_only,12339
6,llm_selected_baseline,ann1,reference_only,49087
6,llm_selected_baseline,ann1,reference_only,59996
6,llm_selected_baseline,ann2,reference_only,59989
7,featuregraph,ann1,detector_only,6516
7,featuregraph,ann1,detector_only,29394
7,featuregraph,ann1,detector_only,38012
7,featuregraph,ann1,detector_only,43674
7,featuregraph,ann1,detector_only,47670
7,featuregraph,ann1,reference_only,6583
7,featuregraph,ann1,reference_only,29470
7,featuregraph,ann1,reference_only,38076
7,featuregraph,ann1,reference_only,43739
7,featuregraph,ann2,detector_only,47670
7,llm_selected_baseline,ann1,detector_only,47672
7,llm_selected_baseline,ann2,detector_only,47672
8,featuregraph,ann1,detector_only,6806
8,featuregraph,ann1,detector_only,13849
8,featuregraph,ann1,detector_only,16261
8,featuregraph,ann1,detector_only,18733
8,featuregraph,ann1,detector_only,21358
8,featuregraph,ann1,detector_only,21733
8,featuregraph,ann1,detector_only,35019
8,featuregraph,ann1,detector_only,36016
8,featuregraph,ann1,detector_only,36755
8,featuregraph,ann1,detector_only,52077
8,featuregraph,ann1,detector_only,52899
8,featuregraph,ann1,reference_only,59991
8,featuregraph,ann2,detector_only,6806
8,featuregraph,ann2,detector_only,13849
8,featuregraph,ann2,detector_only,16261
8,featuregraph,ann2,detector_only,18733
8,featuregraph,ann2,detector_only,21358
8,featuregraph,ann2,detector_only,21733
8,featuregraph,ann2,detector_only,35019
8,featuregraph,ann2,detector_only,36016
8,featuregraph,ann2,detector_only,36755
8,featuregraph,ann2,detector_only,52077
8,featuregraph,ann2,detector_only,52899
8,featuregraph,ann2,reference_only,59989
8,llm_selected_baseline,ann1,reference_only,59991
8,llm_selected_baseline,ann2,reference_only,59989
9,featuregraph,ann1,detector_only,19987
9,featuregraph,ann1,detector_only,19992
9,featuregraph,ann1,detector_only,19997
9,featuregraph,ann1,detector_only,20001
9,featuregraph,ann1,detector_only,20006
9,featuregraph,ann1,reference_only,59952
9,featuregraph,ann2,detector_only,19987
9,featuregraph,ann2,detector_only,19992
9,featuregraph,ann2,detector_only,19997
9,featuregraph,ann2,detector_only,20001
9,featuregraph,ann2,detector_only,20006
9,featuregraph,ann2,reference_only,44340
9,featuregraph,ann2,reference_only,59936
9,llm_selected_baseline,ann1,reference_only,59952
9,llm_selected_baseline,ann2,reference_only,44340
9,llm_selected_baseline,ann2,reference_only,59936
10,featuregraph,ann1,detector_only,870
10,featuregraph,ann1,detector_only,31149
10,featuregraph,ann1,detector_only,36696
