subject,llm_object_id,start_index,peak_index,end_index,is_complete,period_seconds,full_excursion,temporal_symmetry
17,4,1270,1441,1685,True,3.136,1.0,0.8240963855421687
17,5,1685,1859,2078,True,3.344,1.0,0.8854961832061069
17,6,2078,2253,2536,True,3.152,1.0,0.7641921397379913
17,10,3748,3904,4111,True,2.944,1.0,0.859504132231405
17,11,4111,4269,4495,True,2.92,1.0,0.8229166666666666
17,12,4495,4666,4950,True,3.176,1.0,0.7516483516483516
17,18,7114,7271,7513,True,3.688,1.0,0.786967418546366
17,19,7513,7673,7865,True,3.216,1.0,0.9090909090909091
17,26,10536,10644,10758,True,2.576,1.0,0.972972972972973
17,31,12445,12613,12954,True,4.144,1.0,0.6601178781925343
17,32,12954,13115,13386,True,4.016,1.0,0.7453703703703703
17,33,13386,13557,13803,True,3.536,1.0,0.8201438848920863
17,34,13803,13968,14206,True,3.288,1.0,0.8188585607940446
17,35,14206,14379,14681,True,3.288,1.0,0.728421052631579
17,36,14681,14846,15027,True,3.736,1.0,0.953757225433526
17,38,15410,15587,15838,True,3.336,1.0,0.8271028037383178
17,39,15838,16010,16277,True,3.384,1.0,0.7835990888382688
17,40,16277,16448,16671,True,3.504,1.0,0.868020304568528
17,42,17131,17295,17482,True,3.672,1.0,0.9344729344729344
17,43,17482,17628,17883,True,2.664,1.0,0.7281795511221945
17,45,18270,18431,18643,True,3.032,1.0,0.8632707774798928
17,46,18643,18793,18999,True,2.896,1.0,0.8426966292134832
17,47,18999,19166,19371,True,2.984,1.0,0.8978494623655914
17,48,19371,19540,19760,True,2.992,1.0,0.8688946015424165
17,49,19760,19927,20245,True,3.096,1.0,0.688659793814433
17,50,20245,20408,20673,True,3.848,1.0,0.7616822429906542
17,52,21053,21206,21445,True,2.912,1.0,0.7806122448979592
17,53,21445,21611,21814,True,3.24,1.0,0.8997289972899729
17,54,21814,21979,22226,True,2.944,1.0,0.8009708737864077
17,55,22226,22404,22729,True,3.4,1.0,0.7077534791252484
17,56,22729,22895,23123,True,3.928,1.0,0.8426395939086294
17,58,23732,23902,24138,True,3.432,1.0,0.8374384236453202
17,62,25296,25454,25822,True,1.856,1.0,0.6007604562737643
17,66,27225,27400,27630,True,3.432,1.0,0.8641975308641976
17,67,27630,27800,28061,True,3.2,1.0,0.7888631090487239
17,68,28061,28224,28494,True,3.392,1.0,0.7528868360277137
17,70,28954,29120,29444,True,3.72,1.0,0.6775510204081633
17,71,29444,29635,29782,True,4.12,1.0,0.8698224852071006
17,72,29782,29912,30115,True,2.216,1.0,0.7807807807807807
17,73,30115,30261,30540,True,2.792,1.0,0.6870588235294117
17,74,30540,30712,31001,True,3.608,1.0,0.7462039045553146
17,78,32406,32579,32878,True,3.416,1.0,0.7330508474576272
17,82,34105,34251,34512,True,2.68,1.0,0.7174447174447174
17,83,34512,34680,34880,True,3.432,1.0,0.9130434782608696
17,84,34880,35042,35378,True,2.896,1.0,0.6506024096385542
17,87,36318,36487,36795,True,4.304,1.0,0.7085953878406709
17,88,36795,36960,37287,True,3.784,1.0,0.6707317073170731
17,89,37287,37455,37826,True,3.96,1.0,0.6233766233766234
17,91,38199,38355,38711,True,2.888,1.0,0.609375
17,92,38711,38877,39195,True,4.176,1.0,0.6859504132231404
17,93,39195,39353,39657,True,3.808,1.0,0.6839826839826839
17,94,39657,39818,40131,True,3.72,1.0,0.6793248945147679
17,95,40131,40291,40614,True,3.784,1.0,0.6625258799171843
17,96,40614,40777,41029,True,3.888,1.0,0.7855421686746988
17,97,41029,41201,41596,True,3.392,1.0,0.6067019400352733
17,99,42102,42266,42624,True,4.048,1.0,0.6283524904214559
17,102,43528,43693,44022,True,3.88,1.0,0.6680161943319838
17,103,44022,44184,44473,True,3.928,1.0,0.7184035476718403
17,104,44473,44637,44982,True,3.624,1.0,0.6444007858546169
17,105,44982,45146,45461,True,4.072,1.0,0.6847599164926932
17,106,45461,45623,46042,True,3.816,1.0,0.5576592082616179
17,109,46809,46977,47216,True,3.304,1.0,0.8255528255528255
17,110,47216,47388,47711,True,3.288,1.0,0.694949494949495
17,111,47711,47882,48176,True,3.952,1.0,0.7354838709677419
17,114,48916,49080,49224,True,3.592,1.0,0.935064935064935
17,116,49574,49745,49969,True,3.2,1.0,0.8658227848101265
17,117,49969,50136,50408,True,3.128,1.0,0.7608200455580866
17,118,50408,50576,50819,True,3.52,1.0,0.8175182481751825
17,119,50819,50987,51311,True,3.288,1.0,0.6829268292682926
17,120,51311,51478,51838,True,3.928,1.0,0.6337760910815939
17,123,52878,53043,53324,True,3.984,1.0,0.7399103139013453
17,124,53324,53498,53789,True,3.64,1.0,0.7483870967741936
17,125,53789,53967,54281,True,3.752,1.0,0.7235772357723578
17,126,54281,54448,54767,True,3.848,1.0,0.6872427983539094
17,127,54767,54935,55263,True,3.896,1.0,0.6774193548387097
17,130,56205,56377,56649,True,4.248,1.0,0.7747747747747747
17,132,57146,57317,57669,True,3.96,1.0,0.6539196940726577
17,133,57669,57830,58070,True,4.104,1.0,0.8029925187032418
17,135,58341,58515,58733,True,2.696,1.0,0.8877551020408163
19,102,50014,50346,50493,True,3.504,0.19311000000000003,0.6137787056367432
20,9,4225,4545,4730,True,5.08,1.0,0.7326732673267327
20,30,14142,14378,14583,True,4.504,1.0,0.9297052154195011
20,45,21448,21667,21965,True,4.12,1.0,0.8471953578336557
20,50,23973,24188,24524,True,3.824,1.0,0.7803992740471869
20,73,36471,36731,36950,True,4.552,1.0,0.9144050104384134
20,114,58966,59278,59581,True,5.264,0.86119,0.9853658536585366
21,14,6478,6847,7013,True,4.736,1.0,0.6205607476635514
21,48,21000,21265,21421,True,6.24,1.0,0.7410926365795725
21,49,21811,21931,22016,True,1.768,1.0,0.8292682926829268
21,50,22016,22129,22295,True,1.584,0.8944300000000001,0.8100358422939068
21,65,29033,29181,29422,True,2.64,1.0,0.7609254498714653
21,66,29422,29674,29912,True,3.944,0.79863,0.9714285714285714
21,71,31338,31496,31676,True,2.528,1.0,0.9349112426035503
23,11,3795,4061,4428,True,2.912,1.0,0.8404423380726698
26,4,964,1109,1293,True,2.512,1.0,0.8814589665653495
26,17,6717,6973,7137,True,4.368,1.0,0.780952380952381
26,19,7524,7749,7866,True,3.28,1.0,0.6842105263157895
26,20,7866,7966,8301,True,1.736,1.0,0.45977011494252873
26,35,13682,13950,14099,True,3.336,1.0,0.7146282973621103
26,36,14099,14399,14538,True,3.592,1.0,0.6332574031890661
26,37,14538,14796,14938,True,3.176,1.0,0.71
26,38,14938,15207,15340,True,3.288,1.0,0.6616915422885572
26,52,20686,20960,21125,True,3.192,1.0,0.7517084282460137
26,59,23678,23917,24071,True,3.16,1.0,0.7837150127226463
26,61,24441,24734,24890,True,3.576,1.0,0.6948775055679287
26,63,25253,25482,25633,True,2.92,1.0,0.7947368421052632
26,64,25633,25893,26044,True,3.288,1.0,0.7347931873479319
26,65,26044,26303,26452,True,3.28,1.0,0.7303921568627452
26,67,26866,27117,27256,True,3.2,1.0,0.7128205128205128
26,68,27256,27503,27636,True,3.088,1.0,0.7
26,111,48019,48157,48245,True,2.576,0.171069,0.7787610619469026
26,132,57451,57723,57884,True,4.176,0.7018570000000001,0.74364896073903
26,135,58800,59047,59201,True,3.16,1.0,0.7680798004987531
27,8,5202,5731,5887,True,6.552,0.267959,0.4554744525547445
27,9,5887,6378,6598,True,5.176,0.277673,0.6188466947960618
27,20,13462,14004,14167,True,6.608,0.27961,0.4624113475177305
27,25,17011,17554,17718,True,5.656,0.203884,0.46393210749646396
27,45,30562,31044,31231,True,5.176,0.23106300000000002,0.5590433482810164
27,57,39199,39802,40101,True,5.952,0.215538,0.6629711751662971
27,64,44308,44762,44945,True,6.784,0.40388999999999997,0.5745682888540031
27,69,47758,48258,48414,True,6.288,0.322326,0.47560975609756095
27,85,58416,58711,58886,True,3.336,1.9864000000000002,0.7446808510638299
28,3,1228,1501,1652,True,3.392,1.0,0.7122641509433962
28,4,1652,1923,2085,True,3.376,1.0,0.7482678983833718
28,7,3002,3260,3429,True,3.464,1.0,0.7915690866510539
28,20,8020,8359,8526,True,3.928,1.0,0.6600790513833992
28,25,10349,10543,10729,True,2.904,1.0,0.9789473684210527
28,36,14803,15106,15275,True,3.808,1.0,0.7161016949152542
28,37,15275,15572,15777,True,3.728,1.0,0.8167330677290836
28,38,15777,15966,16150,True,3.152,1.0,0.9865951742627346
28,39,16150,16329,16517,True,2.904,1.0,0.9754768392370572
28,40,16517,16725,16907,True,3.168,1.0,0.9333333333333333
28,41,16907,17132,17310,True,3.256,1.0,0.8833746898263027
28,45,18393,18705,18971,True,3.744,1.0,0.9204152249134948
28,46,18971,19144,19349,True,3.512,1.0,0.9153439153439153
28,47,19841,20025,20205,True,2.16,1.0,0.989010989010989
28,53,22088,22275,22539,True,2.864,1.0,0.8292682926829268
28,54,22539,22708,22915,True,3.464,1.0,0.898936170212766
28,55,22915,23148,23336,True,3.52,1.0,0.8931116389548693
28,58,24146,24418,24588,True,3.568,1.0,0.7692307692307692
28,59,24588,24877,25058,True,3.672,1.0,0.7702127659574468
28,60,25058,25307,25482,True,3.44,1.0,0.8254716981132075
28,63,26332,26556,26745,True,3.304,1.0,0.9152542372881356
28,66,27456,27672,27842,True,3.048,1.0,0.8808290155440415
28,67,27842,28089,28263,True,3.336,1.0,0.8266033254156769
28,68,28263,28509,28713,True,3.36,1.0,0.9066666666666666
28,69,28713,28906,29077,True,3.176,1.0,0.9395604395604396
28,72,29638,29801,29992,True,2.648,1.0,0.9209039548022598
28,76,31181,31369,31548,True,3.104,1.0,0.9754768392370572
28,82,33790,34002,34198,True,3.2,1.0,0.9607843137254902
28,84,34562,34842,35011,True,3.584,1.0,0.7527839643652561
28,86,35394,35670,35847,True,3.496,1.0,0.7814569536423841
28,88,36268,36512,36705,True,3.408,1.0,0.8832951945080092
28,91,37389,37578,37764,True,2.856,1.0,0.992
28,93,38206,38410,38594,True,3.608,1.0,0.9484536082474226
28,94,38594,38823,38992,True,3.304,1.0,0.8492462311557789
28,95,38992,39292,39467,True,3.752,1.0,0.736842105263158
28,96,39467,39833,40000,True,4.328,1.0,0.626641651031895
28,97,40000,40228,40407,True,3.16,1.0,0.8796068796068797
28,98,40407,40626,40794,True,3.184,1.0,0.8682170542635659
28,99,40794,41130,41312,True,4.032,1.0,0.7027027027027026
28,100,41312,41614,41807,True,3.872,1.0,0.7797979797979798
28,101,41807,42053,42230,True,3.512,1.0,0.8368794326241135
28,102,42230,42423,42611,True,2.96,1.0,0.9868766404199475
28,103,42611,42836,43011,True,3.304,1.0,0.875
28,104,43011,43258,43435,True,3.376,1.0,0.8349056603773585
28,105,43435,43695,43864,True,3.496,1.0,0.7878787878787878
28,106,43864,44142,44312,True,3.576,1.0,0.7589285714285714
28,109,45165,45389,45558,True,3.232,1.0,0.8600508905852418
28,111,45993,46198,46397,True,3.128,1.0,0.9851485148514851
28,112,46397,46603,46797,True,3.24,1.0,0.97
28,113,46797,47042,47232,True,3.512,1.0,0.8735632183908046
28,114,47232,47442,47635,True,3.2,1.0,0.9578163771712159
28,116,48001,48201,48379,True,3.088,1.0,0.9417989417989419
28,118,48853,49090,49272,True,3.744,1.0,0.8687350835322196
28,119,49272,49457,49690,True,2.936,1.0,0.8851674641148325
28,120,49690,49909,50094,True,3.616,1.0,0.9158415841584159
28,121,50094,50336,50521,True,3.416,1.0,0.8665105386416861
28,122,50521,50790,50968,True,3.632,1.0,0.796420581655481
28,123,50968,51233,51421,True,3.544,1.0,0.8300220750551877
28,124,51421,51636,51806,True,3.224,1.0,0.8831168831168831
28,126,52202,52497,52698,True,3.592,1.0,0.810483870967742
28,127,52698,52934,53128,True,3.496,1.0,0.9023255813953488
28,128,53128,53374,53578,True,3.52,1.0,0.9066666666666666
28,129,53578,53820,54027,True,3.568,1.0,0.9220489977728286
28,130,54027,54236,54444,True,3.328,1.0,0.9976019184652278
28,131,54444,54673,54856,True,3.496,1.0,0.8883495145631068
28,132,54856,55112,55294,True,3.512,1.0,0.8310502283105023
28,133,55294,55555,55794,True,3.544,1.0,0.956
28,134,55794,56009,56196,True,3.632,1.0,0.9303482587064676
28,135,56196,56415,56599,True,3.248,1.0,0.913151364764268
28,136,56599,56806,56990,True,3.128,1.0,0.9411764705882353
28,137,56990,57212,57392,True,3.248,1.0,0.8955223880597015
28,138,57392,57654,57841,True,3.536,1.0,0.8329621380846325
28,139,57841,58067,58257,True,3.304,1.0,0.9134615384615384
28,140,58257,58495,58701,True,3.424,1.0,0.9279279279279279
28,141,58701,58914,59101,True,3.352,1.0,0.935
28,142,59101,59342,59538,True,3.424,1.0,0.897025171624714
29,25,9596,9841,10006,True,3.088,0.3695,0.8048780487804879
29,26,10006,10237,10399,True,3.168,0.33334,0.8244274809160306
29,36,14371,14676,14825,True,3.728,0.32355999999999996,0.6563876651982379
29,48,19236,19457,19611,True,3.008,0.36363,0.8213333333333334
29,56,22039,22208,22352,True,2.576,0.36168599999999995,0.9201277955271565
29,69,27222,27496,27642,True,3.864,0.2913,0.6952380952380952
29,70,27642,27875,28042,True,3.032,0.402738,0.835
29,84,33112,33391,33538,True,3.56,0.35874,0.6901408450704225
29,88,34740,34987,35144,True,3.096,0.37243,0.7772277227722773
29,95,37394,37629,37800,True,3.056,0.35582,0.8423645320197044
29,97,38227,38464,38628,True,3.176,0.39981,0.8179551122194514
29,124,48850,49102,49245,True,3.488,0.397849,0.7240506329113924
29,125,49245,49548,49708,True,3.568,0.36852799999999997,0.6911447084233262
30,30,12941,13084,13261,True,2.368,1.58117,0.89375
30,113,46516,46801,46972,True,3.56,1.58117,0.75
33,12,6375,6801,7038,True,5.152,1.0,0.7149321266968326
33,28,15525,15919,16144,True,5.12,1.0,0.7269789983844911
33,37,21388,21461,21632,True,5.376,0.998045,0.5983606557377049
33,40,22786,23251,23398,True,5.144,1.0,0.48039215686274506
33,58,32523,32854,33090,True,4.136,1.0,0.8324514991181657
33,59,33090,33450,33777,True,4.768,0.97263,0.9519650655021834
33,61,34332,34594,34784,True,4.376,1.0,0.8407079646017699
33,71,39625,40015,40199,True,4.536,1.0,0.6411149825783973
33,85,46347,46669,46846,True,3.864,1.0,0.7094188376753507
33,86,46846,47248,47446,True,4.632,1.0,0.6599999999999999
33,93,51138,51234,51437,True,5.672,0.917889,0.6421404682274248
33,106,56535,56615,56836,True,5.904,0.962854,0.5315614617940199
35,1,103,370,548,True,,1.0,0.8
35,2,548,807,990,True,3.496,1.0,0.8280542986425339
35,3,990,1168,1435,True,2.888,1.0,0.8
35,4,1435,1608,1779,True,3.52,1.0,0.9941860465116279
35,7,2435,2665,2828,True,2.952,1.0,0.8295165394402035
35,9,3250,3565,3739,True,3.688,1.0,0.7116564417177914
35,10,3739,4020,4318,True,3.64,1.0,0.9706390328151986
35,13,4936,5043,5294,True,1.6,1.0,0.5977653631284916
35,15,5522,5782,5948,True,3.008,1.0,0.7793427230046949
35,16,6837,7006,7297,True,2.312,1.0,0.7347826086956522
35,17,7297,7487,7765,True,3.848,1.0,0.811965811965812
35,18,8699,8873,9177,True,1.92,1.0,0.7280334728033473
35,19,9177,9348,9643,True,3.8,1.0,0.7339055793991416
35,20,9643,9803,10078,True,3.64,1.0,0.735632183908046
35,21,10078,10249,10423,True,3.568,1.0,0.991304347826087
35,22,10423,10691,10963,True,3.536,1.0,0.9925925925925926
35,23,10963,11120,11431,True,3.432,1.0,0.670940170940171
35,24,11894,12051,12278,True,1.808,1.0,0.8177083333333334
35,25,12278,12573,12846,True,4.176,1.0,0.9612676056338029
35,26,12846,13008,13319,True,3.48,1.0,0.6849894291754757
35,27,13319,13490,13802,True,3.856,1.0,0.7080745341614907
35,28,13802,13980,14256,True,3.92,1.0,0.7841409691629956
35,29,14256,14431,14704,True,3.608,1.0,0.78125
35,30,14704,14878,15148,True,3.576,1.0,0.7837837837837838
35,31,15148,15315,15627,True,3.496,1.0,0.697286012526096
35,32,15627,15802,16108,True,3.896,1.0,0.7276507276507276
35,33,16108,16263,16523,True,3.688,1.0,0.7469879518072289
35,34,16523,16679,16938,True,3.328,1.0,0.7518072289156627
35,35,16938,17100,17354,True,3.368,1.0,0.7788461538461539
35,36,17354,17526,17801,True,3.408,1.0,0.7695749440715883
35,37,17801,17978,18168,True,3.616,1.0,0.9645776566757494
35,38,18168,18412,18670,True,3.472,1.0,0.9721115537848606
35,39,18670,18830,19117,True,3.344,1.0,0.7158836689038031
35,41,19975,20147,20354,True,3.424,1.0,0.9076517150395779
35,43,20633,20868,21131,True,2.944,1.0,0.9437751004016064
35,45,22588,22766,23069,True,1.952,1.0,0.7401247401247402
35,46,23069,23241,23533,True,3.8,1.0,0.7413793103448276
35,48,24713,24883,25054,True,1.936,1.0,0.9970674486803519
35,49,25054,25335,25625,True,3.616,1.0,0.9842381786339754
35,50,25625,25777,25936,True,3.536,1.0,0.977491961414791
35,52,27455,27601,27747,True,1.688,1.0,1.0
35,53,27747,28023,28268,True,3.376,1.0,0.9404990403071017
35,56,29409,29681,29966,True,3.488,1.0,0.9766606822262118
35,57,29966,30132,30338,True,3.608,1.0,0.8924731182795699
35,59,31071,31336,31613,True,3.384,1.0,0.977859778597786
35,60,31613,31774,31939,True,3.504,1.0,0.9877300613496932
35,61,31939,32197,32389,True,3.384,1.0,0.8533333333333333
35,62,32389,32585,32754,True,3.104,1.0,0.9260273972602739
35,63,32754,32938,33127,True,2.824,1.0,0.9865951742627346
35,65,33535,33690,33865,True,3.104,1.0,0.9393939393939394
35,66,34314,34583,34869,True,3.344,1.0,0.9693693693693693
35,67,34869,35042,35217,True,3.672,1.0,0.9942528735632183
35,68,35217,35473,35727,True,3.448,1.0,0.996078431372549
35,69,35727,35898,36165,True,3.4,1.0,0.7808219178082192
35,70,36165,36336,36507,True,3.504,1.0,1.0
35,71,36507,36770,37025,True,3.472,1.0,0.9845559845559846
35,72,37025,37210,37387,True,3.52,1.0,0.9779005524861879
35,73,37387,37679,37852,True,3.752,1.0,0.7440860215053764
35,74,38323,38616,38783,True,3.704,1.0,0.7260869565217392
35,78,39866,40111,40384,True,3.152,1.0,0.9459459459459459
35,79,40384,40552,40721,True,3.528,1.0,0.9970326409495549
35,80,40721,41009,41288,True,3.656,1.0,0.9841269841269842
35,81,41288,41453,41618,True,3.552,1.0,1.0
35,82,41618,41909,42197,True,3.648,1.0,0.9948186528497409
35,84,42477,42737,43000,True,3.2,1.0,0.994263862332696
35,85,43000,43167,43366,True,3.44,1.0,0.912568306010929
35,86,43366,43555,43711,True,3.104,1.0,0.9043478260869565
35,87,44259,44430,44631,True,3.448,1.0,0.9193548387096774
35,88,44631,44817,45072,True,3.096,1.0,0.8435374149659864
35,89,45072,45250,45428,True,3.464,1.0,1.0
35,90,45428,45699,45873,True,3.592,1.0,0.7820224719101123
35,91,45873,46155,46327,True,3.648,1.0,0.7577092511013216
35,92,46327,46602,46889,True,3.576,1.0,0.9786476868327402
35,93,46889,47073,47252,True,3.768,1.0,0.9862258953168044
35,94,47252,47523,47714,True,3.6,1.0,0.8268398268398268
35,95,47714,48001,48155,True,3.824,1.0,0.6984126984126984
35,96,48155,48411,48589,True,3.28,1.0,0.8202764976958525
35,97,48589,48778,49054,True,2.936,1.0,0.8129032258064516
35,98,49054,49219,49504,True,3.528,1.0,0.7333333333333334
35,100,49857,50132,50407,True,4.0,1.0,1.0
35,101,50407,50574,50740,True,3.536,1.0,0.996996996996997
35,102,50740,51010,51198,True,3.488,1.0,0.8209606986899564
35,103,51198,51387,51630,True,3.016,1.0,0.875
35,104,51630,51797,52059,True,3.28,1.0,0.7785547785547786
35,105,52059,52224,52491,True,3.416,1.0,0.7638888888888888
35,106,52491,52665,52932,True,3.528,1.0,0.7891156462585034
35,107,52932,53108,53282,True,3.544,1.0,0.9942857142857143
35,108,53282,53560,53808,True,3.616,1.0,0.9429657794676806
35,110,54080,54315,54551,True,2.968,1.0,0.9978768577494692
35,111,54551,54712,54874,True,3.176,1.0,0.9969040247678018
35,113,55167,55430,55601,True,3.264,1.0,0.7880184331797235
35,114,55601,55895,56153,True,3.72,1.0,0.9347826086956522
35,115,56153,56328,56500,True,3.464,1.0,0.9913544668587896
35,116,56945,57164,57334,True,3.048,1.0,0.8740359897172236
35,117,57334,57507,57666,True,2.744,1.0,0.9578313253012049
35,118,57666,57942,58219,True,3.48,1.0,0.9981916817359855
35,119,58219,58384,58570,True,3.536,1.0,0.9401709401709402
35,120,58570,58750,58908,True,2.928,1.0,0.9349112426035503
35,121,59507,59689,59873,True,2.048,1.0,0.994535519125683
37,111,44891,45153,45285,True,3.24,1.25835,0.6700507614213198
37,115,46089,46358,46503,True,3.08,0.93235,0.7004830917874396
37,135,53697,53952,54030,True,2.88,1.25835,0.46846846846846846
38,1,106,315,497,True,,1.0,0.9309462915601023
38,2,497,764,1154,True,3.592,1.0,0.812785388127854
38,3,1154,1314,1485,True,4.4,1.0,0.9667673716012084
38,5,1731,1892,2244,True,2.632,1.0,0.6276803118908383
38,6,2244,2410,2785,True,4.144,1.0,0.6136783733826248
38,7,2785,2945,3287,True,4.28,1.0,0.6374501992031872
38,8,3287,3456,3833,True,4.088,1.0,0.6190476190476191
38,9,3833,3994,4317,True,4.304,1.0,0.6652892561983471
38,10,4317,4479,4811,True,3.88,1.0,0.6558704453441295
38,11,4811,4978,5331,True,3.992,1.0,0.6423076923076922
38,12,5331,5505,5808,True,4.216,1.0,0.729559748427673
38,13,5808,5971,6253,True,3.728,1.0,0.7325842696629213
38,14,6253,6426,6748,True,3.64,1.0,0.698989898989899
38,15,6748,6920,7243,True,3.952,1.0,0.694949494949495
38,16,7243,7414,7694,True,3.952,1.0,0.7583148558758315
38,17,7694,7861,8087,True,3.576,1.0,0.8498727735368956
38,18,8087,8262,8603,True,3.208,1.0,0.6782945736434108
38,19,8603,8772,9107,True,4.08,1.0,0.6706349206349207
38,20,9107,9272,9578,True,4.0,1.0,0.7006369426751593
38,21,9578,9745,10050,True,3.784,1.0,0.7076271186440678
38,22,10050,10212,10505,True,3.736,1.0,0.7120879120879121
38,23,10505,10675,10936,True,3.704,1.0,0.7888631090487239
38,24,10936,11106,11410,True,3.448,1.0,0.7172995780590717
38,25,11410,11586,11901,True,3.84,1.0,0.7169042769857434
38,26,11901,12059,12383,True,3.784,1.0,0.6556016597510373
38,27,12383,12548,12835,True,3.912,1.0,0.7300884955752213
38,28,12835,13001,13302,True,3.624,1.0,0.7109207708779444
38,29,13302,13476,13740,True,3.8,1.0,0.7945205479452055
38,30,13740,13904,14162,True,3.424,1.0,0.7772511848341233
38,31,14162,14339,14614,True,3.48,1.0,0.7831858407079646
38,32,14614,14785,14984,True,3.568,1.0,0.9243243243243243
38,33,14984,15336,15597,True,4.408,1.0,0.8515497553017944
38,34,15597,15774,16036,True,3.504,1.0,0.806378132118451
38,35,16036,16220,16418,True,3.568,1.0,0.9633507853403142
38,36,16418,16740,17046,True,4.16,1.0,0.9745222929936306
38,37,17046,17218,17390,True,3.824,1.0,1.0
38,38,17390,17687,18006,True,3.752,1.0,0.9642857142857143
38,39,18006,18169,18469,True,3.856,1.0,0.7041036717062634
38,40,18469,18630,18913,True,3.688,1.0,0.7252252252252251
38,41,18913,19083,19400,True,3.624,1.0,0.6981519507186859
38,42,19400,19561,19844,True,3.824,1.0,0.7252252252252251
38,43,19844,20006,20314,True,3.56,1.0,0.6893617021276596
38,44,20314,20482,20804,True,3.808,1.0,0.6857142857142857
38,45,20804,20976,21271,True,3.952,1.0,0.7366167023554604
38,46,21271,21433,21701,True,3.656,1.0,0.7534883720930232
38,50,23086,23573,23712,True,4.776,1.0,0.4440894568690096
38,51,23712,24078,24215,True,4.04,0.87879,0.5447316103379722
38,60,27049,27196,27387,True,2.944,1.0,0.8698224852071006
