subject,method,annotator,kind,peak_index
2,featuregraph,ann2,detector_only,21069
2,featuregraph,ann2,detector_only,21163
2,featuregraph,ann2,detector_only,21562
2,featuregraph,ann2,detector_only,21646
2,featuregraph,ann2,detector_only,22137
2,featuregraph,ann2,detector_only,22633
2,featuregraph,ann2,detector_only,23058
2,featuregraph,ann2,detector_only,23134
2,featuregraph,ann2,detector_only,23557
2,featuregraph,ann2,detector_only,23633
2,featuregraph,ann2,detector_only,24133
2,featuregraph,ann2,detector_only,24630
2,featuregraph,ann2,detector_only,25052
2,featuregraph,ann2,detector_only,25460
2,featuregraph,ann2,detector_only,25538
2,featuregraph,ann2,detector_only,26032
2,featuregraph,ann2,detector_only,26537
2,featuregraph,ann2,detector_only,27038
2,featuregraph,ann2,detector_only,27528
2,featuregraph,ann2,detector_only,27950
2,featuregraph,ann2,detector_only,28005
2,featuregraph,ann2,detector_only,28409
2,featuregraph,ann2,detector_only,28499
2,featuregraph,ann2,detector_only,28977
2,featuregraph,ann2,detector_only,29475
2,featuregraph,ann2,detector_only,29969
2,featuregraph,ann2,detector_only,30472
2,featuregraph,ann2,detector_only,30973
2,featuregraph,ann2,detector_only,31397
2,featuregraph,ann2,detector_only,31893
2,featuregraph,ann2,detector_only,32396
2,featuregraph,ann2,detector_only,32469
2,featuregraph,ann2,detector_only,32880
2,featuregraph,ann2,detector_only,33191
2,featuregraph,ann2,detector_only,33370
2,featuregraph,ann2,detector_only,33934
2,featuregraph,ann2,detector_only,34427
2,featuregraph,ann2,detector_only,34936
2,featuregraph,ann2,detector_only,35019
2,featuregraph,ann2,detector_only,35442
2,featuregraph,ann2,detector_only,35526
2,featuregraph,ann2,detector_only,35952
2,featuregraph,ann2,detector_only,36034
2,featuregraph,ann2,detector_only,36473
2,featuregraph,ann2,detector_only,36988
2,featuregraph,ann2,detector_only,37920
2,featuregraph,ann2,detector_only,38003
2,featuregraph,ann2,detector_only,38424
2,featuregraph,ann2,detector_only,38521
2,featuregraph,ann2,detector_only,38922
2,featuregraph,ann2,detector_only,39413
2,featuregraph,ann2,detector_only,39822
2,featuregraph,ann2,detector_only,39897
2,featuregraph,ann2,detector_only,40794
2,featuregraph,ann2,detector_only,41678
2,featuregraph,ann2,detector_only,42570
2,featuregraph,ann2,detector_only,43139
2,featuregraph,ann2,detector_only,43644
2,featuregraph,ann2,detector_only,44137
2,featuregraph,ann2,detector_only,44628
2,featuregraph,ann2,detector_only,44706
2,featuregraph,ann2,detector_only,45534
2,featuregraph,ann2,detector_only,45619
2,featuregraph,ann2,detector_only,45776
2,featuregraph,ann2,detector_only,45918
2,featuregraph,ann2,detector_only,47122
2,featuregraph,ann2,detector_only,48122
2,featuregraph,ann2,detector_only,49276
2,featuregraph,ann2,detector_only,49842
2,featuregraph,ann2,detector_only,50249
2,featuregraph,ann2,detector_only,51337
2,featuregraph,ann2,detector_only,52420
2,featuregraph,ann2,detector_only,52502
2,featuregraph,ann2,detector_only,53092
2,featuregraph,ann2,detector_only,54410
2,featuregraph,ann2,detector_only,54912
2,featuregraph,ann2,detector_only,55400
2,featuregraph,ann2,detector_only,55715
2,featuregraph,ann2,detector_only,55875
2,featuregraph,ann2,detector_only,56037
2,featuregraph,ann2,detector_only,56745
2,featuregraph,ann2,detector_only,57795
2,featuregraph,ann2,detector_only,58364
2,featuregraph,ann2,detector_only,58867
2,featuregraph,ann2,detector_only,58971
2,featuregraph,ann2,detector_only,59799
2,llm_selected_baseline,ann1,detector_only,20367
2,llm_selected_baseline,ann1,detector_only,45785
2,llm_selected_baseline,ann2,detector_only,20367
2,llm_selected_baseline,ann2,detector_only,45785
3,featuregraph,ann1,detector_only,3574
3,featuregraph,ann1,detector_only,12656
3,featuregraph,ann1,detector_only,13027
3,featuregraph,ann1,detector_only,13413
3,featuregraph,ann1,detector_only,14195
3,featuregraph,ann1,detector_only,18758
3,featuregraph,ann1,detector_only,20145
3,featuregraph,ann1,detector_only,27049
3,featuregraph,ann1,detector_only,29393
3,featuregraph,ann1,detector_only,31624
3,featuregraph,ann1,detector_only,32520
3,featuregraph,ann1,detector_only,34062
3,featuregraph,ann1,detector_only,34212
3,featuregraph,ann1,detector_only,36541
3,featuregraph,ann1,detector_only,37575
3,featuregraph,ann1,detector_only,40518
3,featuregraph,ann1,detector_only,45461
3,featuregraph,ann1,detector_only,46890
3,featuregraph,ann1,detector_only,58848
3,featuregraph,ann1,detector_only,59349
3,featuregraph,ann1,reference_only,13491
3,featuregraph,ann1,reference_only,27113
3,featuregraph,ann2,detector_only,3574
3,featuregraph,ann2,detector_only,12656
3,featuregraph,ann2,detector_only,13027
3,featuregraph,ann2,detector_only,13413
3,featuregraph,ann2,detector_only,14195
3,featuregraph,ann2,detector_only,20145
3,featuregraph,ann2,detector_only,29393
3,featuregraph,ann2,detector_only,31624
3,featuregraph,ann2,detector_only,32520
3,featuregraph,ann2,detector_only,34062
3,featuregraph,ann2,detector_only,34212
3,featuregraph,ann2,detector_only,36541
3,featuregraph,ann2,detector_only,37575
3,featuregraph,ann2,detector_only,38049
3,featuregraph,ann2,detector_only,40518
3,featuregraph,ann2,detector_only,43836
3,featuregraph,ann2,detector_only,45461
3,featuregraph,ann2,detector_only,46890
3,featuregraph,ann2,detector_only,58848
3,featuregraph,ann2,detector_only,59349
3,featuregraph,ann2,detector_only,59840
3,featuregraph,ann2,reference_only,13490
3,featuregraph,ann2,reference_only,38120
3,featuregraph,ann2,reference_only,43918
3,featuregraph,ann2,reference_only,59920
3,llm_selected_baseline,ann1,detector_only,12970
3,llm_selected_baseline,ann1,detector_only,18757
3,llm_selected_baseline,ann1,reference_only,59887
3,llm_selected_baseline,ann2,detector_only,12970
3,llm_selected_baseline,ann2,reference_only,59920
4,featuregraph,ann1,detector_only,46
4,featuregraph,ann1,detector_only,526
4,featuregraph,ann1,detector_only,932
4,featuregraph,ann1,detector_only,2047
4,featuregraph,ann1,detector_only,2925
4,featuregraph,ann1,detector_only,3903
4,featuregraph,ann1,detector_only,4772
4,featuregraph,ann1,detector_only,5166
4,featuregraph,ann1,detector_only,5250
4,featuregraph,ann1,detector_only,5561
4,featuregraph,ann1,detector_only,6530
4,featuregraph,ann1,detector_only,6605
4,featuregraph,ann1,detector_only,6861
4,featuregraph,ann1,detector_only,7401
4,featuregraph,ann1,detector_only,7478
4,featuregraph,ann1,detector_only,7569
4,featuregraph,ann1,detector_only,7955
4,featuregraph,ann1,detector_only,8432
4,featuregraph,ann1,detector_only,9338
4,featuregraph,ann1,detector_only,9873
4,featuregraph,ann1,detector_only,10262
4,featuregraph,ann1,detector_only,10366
4,featuregraph,ann1,detector_only,11624
4,featuregraph,ann1,detector_only,12525
4,featuregraph,ann1,detector_only,12889
4,featuregraph,ann1,detector_only,13472
4,featuregraph,ann1,detector_only,14246
4,featuregraph,ann1,detector_only,14656
4,featuregraph,ann1,detector_only,14729
4,featuregraph,ann1,detector_only,15189
4,featuregraph,ann1,detector_only,15589
4,featuregraph,ann1,detector_only,15612
4,featuregraph,ann1,detector_only,16145
4,featuregraph,ann1,detector_only,16639
4,featuregraph,ann1,detector_only,17317
4,featuregraph,ann1,detector_only,17786
4,featuregraph,ann1,detector_only,17878
4,featuregraph,ann1,detector_only,18256
4,featuregraph,ann1,detector_only,18572
4,featuregraph,ann1,detector_only,19112
4,featuregraph,ann1,detector_only,19506
4,featuregraph,ann1,detector_only,19584
4,featuregraph,ann1,detector_only,19985
4,featuregraph,ann1,detector_only,20842
4,featuregraph,ann1,detector_only,21230
4,featuregraph,ann1,detector_only,21335
4,featuregraph,ann1,detector_only,22098
4,featuregraph,ann1,detector_only,22174
4,featuregraph,ann1,detector_only,22581
4,featuregraph,ann1,detector_only,23078
4,featuregraph,ann1,detector_only,23147
4,featuregraph,ann1,detector_only,23551
4,featuregraph,ann1,detector_only,24429
4,featuregraph,ann1,detector_only,24837
4,featuregraph,ann1,detector_only,25320
4,featuregraph,ann1,detector_only,25486
4,featuregraph,ann1,detector_only,26686
4,featuregraph,ann1,detector_only,26748
4,featuregraph,ann1,detector_only,27136
4,featuregraph,ann1,detector_only,27624
4,featuregraph,ann1,detector_only,28108
4,featuregraph,ann1,detector_only,28493
4,featuregraph,ann1,detector_only,28594
4,featuregraph,ann1,detector_only,28976
4,featuregraph,ann1,detector_only,29440
4,featuregraph,ann1,detector_only,30238
4,featuregraph,ann1,detector_only,30334
4,featuregraph,ann1,detector_only,31230
4,featuregraph,ann1,detector_only,31613
4,featuregraph,ann1,detector_only,31784
4,featuregraph,ann1,detector_only,32259
4,featuregraph,ann1,detector_only,32326
4,featuregraph,ann1,detector_only,32729
4,featuregraph,ann1,detector_only,32844
4,featuregraph,ann1,detector_only,32896
4,featuregraph,ann1,detector_only,33301
4,featuregraph,ann1,detector_only,33730
4,featuregraph,ann1,detector_only,33942
4,featuregraph,ann1,detector_only,35054
4,featuregraph,ann1,detector_only,35446
4,featuregraph,ann1,detector_only,35533
4,featuregraph,ann1,detector_only,36008
4,featuregraph,ann1,detector_only,36335
4,featuregraph,ann1,detector_only,36418
4,featuregraph,ann1,detector_only,36812
4,featuregraph,ann1,detector_only,36892
4,featuregraph,ann1,detector_only,37218
4,featuregraph,ann1,detector_only,37300
4,featuregraph,ann1,detector_only,37774
4,featuregraph,ann1,detector_only,37864
4,featuregraph,ann1,detector_only,38266
4,featuregraph,ann1,detector_only,38340
4,featuregraph,ann1,detector_only,39151
4,featuregraph,ann1,detector_only,39226
4,featuregraph,ann1,detector_only,39628
4,featuregraph,ann1,detector_only,40772
4,featuregraph,ann1,detector_only,41423
4,featuregraph,ann1,detector_only,42303
4,featuregraph,ann1,detector_only,42389
4,featuregraph,ann1,detector_only,43698
4,featuregraph,ann1,detector_only,43787
4,featuregraph,ann1,detector_only,44190
4,featuregraph,ann1,detector_only,45423
4,featuregraph,ann1,detector_only,45511
4,featuregraph,ann1,detector_only,46008
4,featuregraph,ann1,detector_only,46598
4,featuregraph,ann1,detector_only,47015
4,featuregraph,ann1,detector_only,47510
4,featuregraph,ann1,detector_only,47600
4,featuregraph,ann1,detector_only,48426
4,featuregraph,ann1,detector_only,48516
4,featuregraph,ann1,detector_only,49024
4,featuregraph,ann1,detector_only,49468
4,featuregraph,ann1,detector_only,49869
4,featuregraph,ann1,detector_only,50704
4,featuregraph,ann1,detector_only,51125
4,featuregraph,ann1,detector_only,51628
4,featuregraph,ann1,detector_only,52078
4,featuregraph,ann1,detector_only,52153
4,featuregraph,ann1,detector_only,52590
4,featuregraph,ann1,detector_only,53081
4,featuregraph,ann1,detector_only,53154
4,featuregraph,ann1,detector_only,53472
4,featuregraph,ann1,detector_only,53572
4,featuregraph,ann1,detector_only,54080
4,featuregraph,ann1,detector_only,54511
4,featuregraph,ann1,detector_only,55479
4,featuregraph,ann1,detector_only,55914
4,featuregraph,ann1,detector_only,56361
4,featuregraph,ann1,detector_only,56809
4,featuregraph,ann1,detector_only,57618
4,featuregraph,ann1,detector_only,57706
4,featuregraph,ann1,detector_only,57796
4,featuregraph,ann1,detector_only,58251
4,featuregraph,ann1,detector_only,58341
4,featuregraph,ann1,detector_only,58677
4,featuregraph,ann1,detector_only,58777
4,featuregraph,ann1,detector_only,59219
4,featuregraph,ann1,detector_only,59663
4,featuregraph,ann1,detector_only,59782
4,featuregraph,ann2,detector_only,46
4,featuregraph,ann2,detector_only,526
4,featuregraph,ann2,detector_only,932
4,featuregraph,ann2,detector_only,2047
4,featuregraph,ann2,detector_only,2925
4,featuregraph,ann2,detector_only,3903
4,featuregraph,ann2,detector_only,4772
4,featuregraph,ann2,detector_only,5166
4,featuregraph,ann2,detector_only,5250
4,featuregraph,ann2,detector_only,5561
4,featuregraph,ann2,detector_only,6530
4,featuregraph,ann2,detector_only,6605
4,featuregraph,ann2,detector_only,6861
4,featuregraph,ann2,detector_only,7401
4,featuregraph,ann2,detector_only,7478
4,featuregraph,ann2,detector_only,7569
4,featuregraph,ann2,detector_only,7955
4,featuregraph,ann2,detector_only,8432
4,featuregraph,ann2,detector_only,9338
4,featuregraph,ann2,detector_only,9873
4,featuregraph,ann2,detector_only,10262
4,featuregraph,ann2,detector_only,10366
4,featuregraph,ann2,detector_only,11624
4,featuregraph,ann2,detector_only,12525
4,featuregraph,ann2,detector_only,12889
4,featuregraph,ann2,detector_only,13472
4,featuregraph,ann2,detector_only,14246
4,featuregraph,ann2,detector_only,14656
4,featuregraph,ann2,detector_only,14729
4,featuregraph,ann2,detector_only,15189
4,featuregraph,ann2,detector_only,15589
4,featuregraph,ann2,detector_only,15612
4,featuregraph,ann2,detector_only,16145
4,featuregraph,ann2,detector_only,16639
4,featuregraph,ann2,detector_only,17317
4,featuregraph,ann2,detector_only,17786
4,featuregraph,ann2,detector_only,17878
4,featuregraph,ann2,detector_only,18256
4,featuregraph,ann2,detector_only,18572
4,featuregraph,ann2,detector_only,19112
4,featuregraph,ann2,detector_only,19506
4,featuregraph,ann2,detector_only,19584
4,featuregraph,ann2,detector_only,19985
4,featuregraph,ann2,detector_only,20842
4,featuregraph,ann2,detector_only,21230
4,featuregraph,ann2,detector_only,21335
4,featuregraph,ann2,detector_only,22098
4,featuregraph,ann2,detector_only,22174
4,featuregraph,ann2,detector_only,22581
4,featuregraph,ann2,detector_only,23078
4,featuregraph,ann2,detector_only,23147
4,featuregraph,ann2,detector_only,23551
4,featuregraph,ann2,detector_only,24429
4,featuregraph,ann2,detector_only,24837
4,featuregraph,ann2,detector_only,25320
4,featuregraph,ann2,detector_only,25486
4,featuregraph,ann2,detector_only,26686
4,featuregraph,ann2,detector_only,26748
4,featuregraph,ann2,detector_only,27136
4,featuregraph,ann2,detector_only,27624
4,featuregraph,ann2,detector_only,28108
4,featuregraph,ann2,detector_only,28493
4,featuregraph,ann2,detector_only,28594
4,featuregraph,ann2,detector_only,28976
4,featuregraph,ann2,detector_only,29440
4,featuregraph,ann2,detector_only,30238
4,featuregraph,ann2,detector_only,30334
4,featuregraph,ann2,detector_only,31230
4,featuregraph,ann2,detector_only,31613
4,featuregraph,ann2,detector_only,31784
4,featuregraph,ann2,detector_only,32259
4,featuregraph,ann2,detector_only,32326
4,featuregraph,ann2,detector_only,32729
4,featuregraph,ann2,detector_only,32844
4,featuregraph,ann2,detector_only,32896
4,featuregraph,ann2,detector_only,33301
4,featuregraph,ann2,detector_only,33730
4,featuregraph,ann2,detector_only,33857
4,featuregraph,ann2,detector_only,35054
4,featuregraph,ann2,detector_only,35446
4,featuregraph,ann2,detector_only,35533
4,featuregraph,ann2,detector_only,36008
4,featuregraph,ann2,detector_only,36335
4,featuregraph,ann2,detector_only,36418
4,featuregraph,ann2,detector_only,36812
4,featuregraph,ann2,detector_only,36892
4,featuregraph,ann2,detector_only,37218
4,featuregraph,ann2,detector_only,37300
4,featuregraph,ann2,detector_only,37774
4,featuregraph,ann2,detector_only,37864
4,featuregraph,ann2,detector_only,38266
4,featuregraph,ann2,detector_only,38340
4,featuregraph,ann2,detector_only,39151
4,featuregraph,ann2,detector_only,39226
4,featuregraph,ann2,detector_only,39628
4,featuregraph,ann2,detector_only,40772
4,featuregraph,ann2,detector_only,41423
4,featuregraph,ann2,detector_only,42303
4,featuregraph,ann2,detector_only,42389
4,featuregraph,ann2,detector_only,43698
4,featuregraph,ann2,detector_only,43787
4,featuregraph,ann2,detector_only,44190
4,featuregraph,ann2,detector_only,45423
4,featuregraph,ann2,detector_only,45511
4,featuregraph,ann2,detector_only,46008
4,featuregraph,ann2,detector_only,46598
4,featuregraph,ann2,detector_only,47015
4,featuregraph,ann2,detector_only,47510
4,featuregraph,ann2,detector_only,47600
4,featuregraph,ann2,detector_only,48426
4,featuregraph,ann2,detector_only,48516
4,featuregraph,ann2,detector_only,49024
4,featuregraph,ann2,detector_only,49468
4,featuregraph,ann2,detector_only,49869
4,featuregraph,ann2,detector_only,50704
4,featuregraph,ann2,detector_only,51125
4,featuregraph,ann2,detector_only,51628
4,featuregraph,ann2,detector_only,52078
4,featuregraph,ann2,detector_only,52153
4,featuregraph,ann2,detector_only,52590
4,featuregraph,ann2,detector_only,53081
4,featuregraph,ann2,detector_only,53154
4,featuregraph,ann2,detector_only,53472
4,featuregraph,ann2,detector_only,53572
4,featuregraph,ann2,detector_only,54080
4,featuregraph,ann2,detector_only,54511
4,featuregraph,ann2,detector_only,55479
4,featuregraph,ann2,detector_only,55914
4,featuregraph,ann2,detector_only,56361
4,featuregraph,ann2,detector_only,56809
4,featuregraph,ann2,detector_only,57618
4,featuregraph,ann2,detector_only,57706
4,featuregraph,ann2,detector_only,57796
4,featuregraph,ann2,detector_only,58251
4,featuregraph,ann2,detector_only,58341
4,featuregraph,ann2,detector_only,58677
4,featuregraph,ann2,detector_only,58777
4,featuregraph,ann2,detector_only,59219
4,featuregraph,ann2,detector_only,59663
4,featuregraph,ann2,detector_only,59782
5,featuregraph,ann1,detector_only,487
5,featuregraph,ann1,detector_only,552
5,featuregraph,ann1,detector_only,631
5,featuregraph,ann1,detector_only,711
5,featuregraph,ann1,detector_only,778
5,featuregraph,ann1,detector_only,862
5,featuregraph,ann1,detector_only,942
5,featuregraph,ann1,detector_only,1080
5,featuregraph,ann1,detector_only,1202
5,featuregraph,ann1,detector_only,1828
5,featuregraph,ann1,detector_only,1941
5,featuregraph,ann1,detector_only,2091
5,featuregraph,ann1,detector_only,2243
5,featuregraph,ann1,detector_only,2385
5,featuregraph,ann1,detector_only,2506
5,featuregraph,ann1,detector_only,3083
5,featuregraph,ann1,detector_only,3150
5,featuregraph,ann1,detector_only,3275
5,featuregraph,ann1,detector_only,3376
5,featuregraph,ann1,detector_only,3545
5,featuregraph,ann1,detector_only,3626
5,featuregraph,ann1,detector_only,3750
5,featuregraph,ann1,detector_only,4321
5,featuregraph,ann1,detector_only,4380
5,featuregraph,ann1,detector_only,4532
5,featuregraph,ann1,detector_only,4607
5,featuregraph,ann1,detector_only,4708
5,featuregraph,ann1,detector_only,4772
5,featuregraph,ann1,detector_only,4843
5,featuregraph,ann1,detector_only,5536
5,featuregraph,ann1,detector_only,5610
5,featuregraph,ann1,detector_only,5677
5,featuregraph,ann1,detector_only,5758
5,featuregraph,ann1,detector_only,5824
5,featuregraph,ann1,detector_only,5905
5,featuregraph,ann1,detector_only,6609
5,featuregraph,ann1,detector_only,6668
5,featuregraph,ann1,detector_only,6744
5,featuregraph,ann1,detector_only,6817
5,featuregraph,ann1,detector_only,6895
5,featuregraph,ann1,detector_only,6976
5,featuregraph,ann1,detector_only,7052
5,featuregraph,ann1,detector_only,7140
5,featuregraph,ann1,detector_only,7307
5,featuregraph,ann1,detector_only,7386
5,featuregraph,ann1,detector_only,7450
5,featuregraph,ann1,detector_only,8220
5,featuregraph,ann1,detector_only,8281
5,featuregraph,ann1,detector_only,8364
5,featuregraph,ann1,detector_only,8434
5,featuregraph,ann1,detector_only,8524
5,featuregraph,ann1,detector_only,8602
5,featuregraph,ann1,detector_only,8677
5,featuregraph,ann1,detector_only,8807
5,featuregraph,ann1,detector_only,9365
5,featuregraph,ann1,detector_only,9507
5,featuregraph,ann1,detector_only,9588
5,featuregraph,ann1,detector_only,9661
5,featuregraph,ann1,detector_only,9740
5,featuregraph,ann1,detector_only,9892
5,featuregraph,ann1,detector_only,9985
5,featuregraph,ann1,detector_only,10094
5,featuregraph,ann1,detector_only,10726
5,featuregraph,ann1,detector_only,10806
5,featuregraph,ann1,detector_only,10885
5,featuregraph,ann1,detector_only,10956
5,featuregraph,ann1,detector_only,11109
5,featuregraph,ann1,detector_only,11230
5,featuregraph,ann1,detector_only,11813
5,featuregraph,ann1,detector_only,11891
5,featuregraph,ann1,detector_only,12035
5,featuregraph,ann1,detector_only,12115
5,featuregraph,ann1,detector_only,12804
5,featuregraph,ann1,detector_only,12883
5,featuregraph,ann1,detector_only,12965
5,featuregraph,ann1,detector_only,13035
5,featuregraph,ann1,detector_only,13197
5,featuregraph,ann1,detector_only,13271
5,featuregraph,ann1,detector_only,13370
