subject,method,annotator,kind,peak_index
5,llm_selected_baseline,ann1,detector_only,55217
5,llm_selected_baseline,ann1,reference_only,67
5,llm_selected_baseline,ann1,reference_only,14904
5,llm_selected_baseline,ann1,reference_only,22841
5,llm_selected_baseline,ann2,detector_only,827
5,llm_selected_baseline,ann2,detector_only,2092
5,llm_selected_baseline,ann2,detector_only,3315
5,llm_selected_baseline,ann2,detector_only,4757
5,llm_selected_baseline,ann2,detector_only,8361
5,llm_selected_baseline,ann2,detector_only,9715
5,llm_selected_baseline,ann2,detector_only,10914
5,llm_selected_baseline,ann2,detector_only,14455
5,llm_selected_baseline,ann2,detector_only,17198
5,llm_selected_baseline,ann2,detector_only,18350
5,llm_selected_baseline,ann2,detector_only,21231
5,llm_selected_baseline,ann2,detector_only,22439
5,llm_selected_baseline,ann2,detector_only,25623
5,llm_selected_baseline,ann2,detector_only,27002
5,llm_selected_baseline,ann2,detector_only,28649
5,llm_selected_baseline,ann2,detector_only,29660
5,llm_selected_baseline,ann2,detector_only,31103
5,llm_selected_baseline,ann2,detector_only,34152
5,llm_selected_baseline,ann2,detector_only,35297
5,llm_selected_baseline,ann2,detector_only,38502
5,llm_selected_baseline,ann2,detector_only,38873
5,llm_selected_baseline,ann2,detector_only,40170
5,llm_selected_baseline,ann2,detector_only,41178
5,llm_selected_baseline,ann2,detector_only,42528
5,llm_selected_baseline,ann2,detector_only,43784
5,llm_selected_baseline,ann2,detector_only,44859
5,llm_selected_baseline,ann2,detector_only,45342
5,llm_selected_baseline,ann2,detector_only,46675
5,llm_selected_baseline,ann2,detector_only,47875
5,llm_selected_baseline,ann2,detector_only,49253
5,llm_selected_baseline,ann2,detector_only,51297
5,llm_selected_baseline,ann2,detector_only,52428
5,llm_selected_baseline,ann2,detector_only,53811
5,llm_selected_baseline,ann2,detector_only,55217
5,llm_selected_baseline,ann2,reference_only,55
5,llm_selected_baseline,ann2,reference_only,38796
5,llm_selected_baseline,ann2,reference_only,45277
6,featuregraph,ann1,detector_only,12230
6,featuregraph,ann1,reference_only,49087
6,featuregraph,ann1,reference_only,59996
6,featuregraph,ann2,detector_only,12230
6,featuregraph,ann2,detector_only,12371
6,featuregraph,ann2,reference_only,12303
6,featuregraph,ann2,reference_only,59989
6,llm_selected_baseline,ann1,detector_only,11227
6,llm_selected_baseline,ann1,detector_only,12255
6,llm_selected_baseline,ann1,reference_only,11163
6,llm_selected_baseline,ann1,reference_only,12339
6,llm_selected_baseline,ann1,reference_only,49087
6,llm_selected_baseline,ann1,reference_only,59996
6,llm_selected_baseline,ann2,reference_only,59989
7,featuregraph,ann1,detector_only,47671
7,featuregraph,ann2,detector_only,47671
7,llm_selected_baseline,ann1,detector_only,47672
7,llm_selected_baseline,ann2,detector_only,47672
8,featuregraph,ann1,detector_only,6807
8,featuregraph,ann1,detector_only,13850
8,featuregraph,ann1,detector_only,16261
8,featuregraph,ann1,detector_only,18733
8,featuregraph,ann1,detector_only,21359
8,featuregraph,ann1,detector_only,21734
8,featuregraph,ann1,detector_only,35019
8,featuregraph,ann1,detector_only,36016
8,featuregraph,ann1,detector_only,36756
8,featuregraph,ann1,detector_only,52077
8,featuregraph,ann1,detector_only,52900
8,featuregraph,ann1,reference_only,59991
8,featuregraph,ann2,detector_only,6807
8,featuregraph,ann2,detector_only,13850
8,featuregraph,ann2,detector_only,16261
8,featuregraph,ann2,detector_only,18733
8,featuregraph,ann2,detector_only,21359
8,featuregraph,ann2,detector_only,21734
8,featuregraph,ann2,detector_only,35019
8,featuregraph,ann2,detector_only,36016
8,featuregraph,ann2,detector_only,36756
8,featuregraph,ann2,detector_only,52077
8,featuregraph,ann2,detector_only,52900
8,featuregraph,ann2,reference_only,59989
8,llm_selected_baseline,ann1,reference_only,59991
8,llm_selected_baseline,ann2,reference_only,59989
9,featuregraph,ann1,detector_only,19987
9,featuregraph,ann1,detector_only,19992
9,featuregraph,ann1,detector_only,19997
9,featuregraph,ann1,detector_only,20001
9,featuregraph,ann1,detector_only,20006
9,featuregraph,ann1,reference_only,59952
9,featuregraph,ann2,detector_only,19987
9,featuregraph,ann2,detector_only,19992
9,featuregraph,ann2,detector_only,19997
9,featuregraph,ann2,detector_only,20001
9,featuregraph,ann2,detector_only,20006
9,featuregraph,ann2,reference_only,44340
9,featuregraph,ann2,reference_only,59936
9,llm_selected_baseline,ann1,reference_only,59952
9,llm_selected_baseline,ann2,reference_only,44340
9,llm_selected_baseline,ann2,reference_only,59936
10,featuregraph,ann1,detector_only,874
10,featuregraph,ann1,detector_only,31184
10,featuregraph,ann1,detector_only,36697
10,featuregraph,ann1,detector_only,37603
10,featuregraph,ann1,detector_only,47165
10,featuregraph,ann1,detector_only,53847
10,featuregraph,ann1,detector_only,56945
10,featuregraph,ann1,detector_only,59151
10,featuregraph,ann1,reference_only,47241
10,featuregraph,ann2,detector_only,874
10,featuregraph,ann2,detector_only,37603
10,featuregraph,ann2,reference_only,20563
10,llm_selected_baseline,ann1,detector_only,56952
10,llm_selected_baseline,ann1,detector_only,59150
10,llm_selected_baseline,ann2,reference_only,20563
10,llm_selected_baseline,ann2,reference_only,31153
10,llm_selected_baseline,ann2,reference_only,36703
10,llm_selected_baseline,ann2,reference_only,53848
11,featuregraph,ann1,detector_only,1503
11,featuregraph,ann1,detector_only,1825
11,featuregraph,ann1,detector_only,3305
11,featuregraph,ann1,detector_only,3975
11,featuregraph,ann1,detector_only,5138
11,featuregraph,ann1,detector_only,15745
11,featuregraph,ann1,detector_only,18107
11,featuregraph,ann1,detector_only,18112
11,featuregraph,ann1,detector_only,18116
11,featuregraph,ann1,detector_only,18127
11,featuregraph,ann1,detector_only,24117
11,featuregraph,ann1,detector_only,26391
11,featuregraph,ann1,detector_only,37331
11,featuregraph,ann1,detector_only,41123
11,featuregraph,ann1,detector_only,45607
11,featuregraph,ann1,detector_only,46246
11,featuregraph,ann1,detector_only,48120
11,featuregraph,ann1,detector_only,57180
11,featuregraph,ann1,detector_only,57770
11,featuregraph,ann1,detector_only,59197
11,featuregraph,ann1,reference_only,4048
11,featuregraph,ann1,reference_only,26461
11,featuregraph,ann1,reference_only,59113
11,featuregraph,ann2,detector_only,1503
11,featuregraph,ann2,detector_only,1825
11,featuregraph,ann2,detector_only,5008
11,featuregraph,ann2,detector_only,7876
11,featuregraph,ann2,detector_only,15745
11,featuregraph,ann2,detector_only,18107
11,featuregraph,ann2,detector_only,18112
11,featuregraph,ann2,detector_only,18116
11,featuregraph,ann2,detector_only,18127
11,featuregraph,ann2,detector_only,20274
11,featuregraph,ann2,detector_only,24117
11,featuregraph,ann2,detector_only,29768
11,featuregraph,ann2,detector_only,37331
11,featuregraph,ann2,detector_only,45607
11,featuregraph,ann2,detector_only,57180
11,featuregraph,ann2,detector_only,57770
11,featuregraph,ann2,reference_only,7809
11,featuregraph,ann2,reference_only,20199
11,featuregraph,ann2,reference_only,29693
11,llm_selected_baseline,ann1,detector_only,3301
11,llm_selected_baseline,ann1,detector_only,5155
11,llm_selected_baseline,ann1,detector_only,41111
11,llm_selected_baseline,ann1,detector_only,48117
11,llm_selected_baseline,ann1,reference_only,5017
11,llm_selected_baseline,ann2,reference_only,46243
12,featuregraph,ann1,detector_only,52510
12,featuregraph,ann1,reference_only,124
12,featuregraph,ann1,reference_only,59970
12,featuregraph,ann2,reference_only,119
12,featuregraph,ann2,reference_only,59973
12,llm_selected_baseline,ann1,detector_only,52514
12,llm_selected_baseline,ann1,reference_only,59970
12,llm_selected_baseline,ann2,reference_only,59973
13,featuregraph,ann1,detector_only,6099
13,featuregraph,ann1,detector_only,8357
13,featuregraph,ann1,detector_only,13069
13,featuregraph,ann1,detector_only,13409
13,featuregraph,ann1,detector_only,14989
13,featuregraph,ann1,detector_only,15587
13,featuregraph,ann1,detector_only,15619
13,featuregraph,ann1,detector_only,16236
13,featuregraph,ann1,detector_only,16464
13,featuregraph,ann1,detector_only,19182
13,featuregraph,ann1,detector_only,21546
13,featuregraph,ann1,detector_only,21863
13,featuregraph,ann1,detector_only,21867
13,featuregraph,ann1,detector_only,22446
13,featuregraph,ann1,detector_only,22674
13,featuregraph,ann1,detector_only,24362
13,featuregraph,ann1,detector_only,24700
13,featuregraph,ann1,detector_only,25149
13,featuregraph,ann1,detector_only,25377
13,featuregraph,ann1,detector_only,25938
13,featuregraph,ann1,detector_only,26273
13,featuregraph,ann1,detector_only,27057
13,featuregraph,ann1,detector_only,27506
13,featuregraph,ann1,detector_only,29182
13,featuregraph,ann1,detector_only,29966
13,featuregraph,ann1,detector_only,31204
13,featuregraph,ann1,detector_only,32325
13,featuregraph,ann1,detector_only,32889
13,featuregraph,ann1,detector_only,33226
13,featuregraph,ann1,detector_only,33457
13,featuregraph,ann1,detector_only,33463
13,featuregraph,ann1,detector_only,33469
13,featuregraph,ann1,detector_only,33474
13,featuregraph,ann1,detector_only,33479
13,featuregraph,ann1,detector_only,33485
13,featuregraph,ann1,detector_only,33490
13,featuregraph,ann1,detector_only,33495
13,featuregraph,ann1,detector_only,33501
13,featuregraph,ann1,detector_only,33506
13,featuregraph,ann1,detector_only,33511
13,featuregraph,ann1,detector_only,33517
13,featuregraph,ann1,detector_only,33527
13,featuregraph,ann1,detector_only,33533
13,featuregraph,ann1,detector_only,33538
13,featuregraph,ann1,detector_only,33543
13,featuregraph,ann1,detector_only,33549
13,featuregraph,ann1,detector_only,33554
13,featuregraph,ann1,detector_only,33561
13,featuregraph,ann1,detector_only,34574
13,featuregraph,ann1,detector_only,36699
13,featuregraph,ann1,detector_only,37597
13,featuregraph,ann1,detector_only,37937
13,featuregraph,ann1,detector_only,38390
13,featuregraph,ann1,detector_only,38734
13,featuregraph,ann1,detector_only,39074
13,featuregraph,ann1,detector_only,39413
13,featuregraph,ann1,detector_only,39752
13,featuregraph,ann1,detector_only,40091
13,featuregraph,ann1,detector_only,40429
13,featuregraph,ann1,detector_only,40765
13,featuregraph,ann1,detector_only,41101
13,featuregraph,ann1,detector_only,41437
13,featuregraph,ann1,detector_only,41774
13,featuregraph,ann1,detector_only,42329
13,featuregraph,ann1,detector_only,42781
13,featuregraph,ann1,detector_only,43114
13,featuregraph,ann1,detector_only,43449
13,featuregraph,ann1,detector_only,43787
13,featuregraph,ann1,detector_only,44458
13,featuregraph,ann1,detector_only,44796
13,featuregraph,ann1,detector_only,45016
13,featuregraph,ann1,detector_only,45915
13,featuregraph,ann1,detector_only,46587
13,featuregraph,ann1,detector_only,46921
13,featuregraph,ann1,detector_only,47146
13,featuregraph,ann1,detector_only,47480
13,featuregraph,ann1,detector_only,48039
13,featuregraph,ann1,detector_only,48372
13,featuregraph,ann1,detector_only,48709
13,featuregraph,ann1,detector_only,49836
13,featuregraph,ann1,detector_only,50176
13,featuregraph,ann1,detector_only,51642
13,featuregraph,ann1,detector_only,52537
13,featuregraph,ann1,detector_only,53548
13,featuregraph,ann1,detector_only,54222
13,featuregraph,ann1,detector_only,55569
13,featuregraph,ann1,detector_only,55906
13,featuregraph,ann1,detector_only,57256
13,featuregraph,ann1,detector_only,58495
13,featuregraph,ann1,detector_only,59738
13,featuregraph,ann1,reference_only,19252
13,featuregraph,ann1,reference_only,25450
13,featuregraph,ann1,reference_only,47550
13,featuregraph,ann1,reference_only,50100
13,featuregraph,ann2,detector_only,165
13,featuregraph,ann2,detector_only,6099
13,featuregraph,ann2,detector_only,7227
13,featuregraph,ann2,detector_only,8466
13,featuregraph,ann2,detector_only,13182
13,featuregraph,ann2,detector_only,13521
13,featuregraph,ann2,detector_only,15587
13,featuregraph,ann2,detector_only,15619
13,featuregraph,ann2,detector_only,16236
13,featuregraph,ann2,detector_only,16576
13,featuregraph,ann2,detector_only,21657
13,featuregraph,ann2,detector_only,21863
13,featuregraph,ann2,detector_only,21867
13,featuregraph,ann2,detector_only,22446
13,featuregraph,ann2,detector_only,22786
13,featuregraph,ann2,detector_only,24362
13,featuregraph,ann2,detector_only,24700
13,featuregraph,ann2,detector_only,25149
13,featuregraph,ann2,detector_only,25938
13,featuregraph,ann2,detector_only,26273
13,featuregraph,ann2,detector_only,27057
13,featuregraph,ann2,detector_only,27506
13,featuregraph,ann2,detector_only,29297
13,featuregraph,ann2,detector_only,30081
13,featuregraph,ann2,detector_only,30862
13,featuregraph,ann2,detector_only,31314
13,featuregraph,ann2,detector_only,31650
13,featuregraph,ann2,detector_only,32438
13,featuregraph,ann2,detector_only,32889
13,featuregraph,ann2,detector_only,33226
13,featuregraph,ann2,detector_only,33463
13,featuregraph,ann2,detector_only,33469
13,featuregraph,ann2,detector_only,33474
13,featuregraph,ann2,detector_only,33479
13,featuregraph,ann2,detector_only,33485
13,featuregraph,ann2,detector_only,33490
13,featuregraph,ann2,detector_only,33495
13,featuregraph,ann2,detector_only,33501
13,featuregraph,ann2,detector_only,33506
13,featuregraph,ann2,detector_only,33511
